Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Brad Hand","8 Tms",23,102,12.91304349,6.26086957,2.0625,0.7826087,0.32352941,0.15686275,0.16666667,0.156626506,1.26086957,0.22916667,0.4109589,3.9141541058946365,4.565079377349775,9111
"Total","Gregory Infante","CHW",1.1,6,13.50000003,0,2,0,0.33333333,0,0.33333333,0,0,0,1,4.658337668348953,5.992442395912596,9119
"Total","TJ House","TOR",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.157639784213867,12.15763978421387,9121
"Total","Casey Kelly","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,9174
"Total","Kyle Lobstein","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1582972526550295,3.1582972526550295,9178
"Total","Koji Uehara","2 Tms",5,21,12.6,5.4,2.33333333,0,0.33333333,0.14285714,0.19047619,0.166666666,1.2,0.27272727,0.33333333,2.1351968129315604,3.906005661670231,9227
"Total","Alex Wilson","2 Tms",3.2,19,0,12.2727273,0,0,0,0.26315789,-0.26315789,0.285714285,2.45454546,0.28571429,0.66666667,7.240095082768045,10.22263585210543,9239
"Total","Simon Castro","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,9243
"Total","Daniel Corcino","LAD",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1604315757751467,3.1604315757751467,9266
"Total","Chris Davis","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,9272
"Total","Rob Scahill","2 Tms",2,9,4.5,4.5,1,4.5,0.11111111,0.11111111,0,0.25,1.5,0.16666667,-0.625,10.143770170230258,4.381607190538038,9286
"Total","Buddy Baumann","NYM",0,1,0,0,0,9,0,0,0,1,1,0,5,16.160431575775146,4.812046673893929,9309
"Total","Jared Hughes","4 Tms",4,17,4.5,0,2,0,0.11764706,0,0.11764706,0.1875,0.75,0.21428571,0.25,2.9166972160635662,3.85870026129467,9325
"Total","Brock Holt","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,9345
"Total","Brandon Morrow","3 Tms",5,16,9.00000002,3.60000001,2.5,0,0.3125,0.125,0.1875,0,0.4,0,0,2.35932070255114,3.6806127836887494,9346
"Total","Josh Tomlin","2 Tms",3.2,18,7.36363636,0,3,4.9090909,0.16666667,0,0.16666667,0.388888888,1.90909091,0.38461538,-0.95238095,8.64594725197713,6.1001027535764525,9388
"Total","Zac Rosscup","3 Tms",0.1,5,0,27.00000027,0,27.00000027,0,0.2,-0.2,0.25,6.00000006,0,-5,51.18476580529484,17.47785184799216,9419
"Total","Doug Fister","WSN",0,1,0,0,0,9,0,0,0,1,1,0,5,16.13359375,4.609267790615559,9425
"Total","Dallas Keuchel","MIN",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.25504037449706995,0.25504037449706995,9434
"Total","Ryan Buchter","3 Tms",1.1,5,20.25000005,0,3,0,0.6,0,0.6,0.2,0.75,0.5,0,-1.3374730087323004,-1.3374730087323004,9456
"Total","George Kontos","2 Tms",1.1,6,0,0,0,0,0,0,0,0.333333333,1.5,0.33333333,-1,3.153019237526657,5.736324528365833,9486
"Total","Jeremy Jeffress","3 Tms",11,51,7.36363636,4.09090909,1.8,1.63636364,0.17647059,0.09803922,0.07843137,0.266666666,1.54545455,0.29411765,0.26315789,5.523265728141709,4.9360947222099405,9490
"Total","Bud Norris","3 Tms",8.2,44,12.46153847,8.30769231,1.5,0,0.27272727,0.18181818,0.09090909,0.264705882,1.96153846,0.40909091,0.52631579,3.8503111037759967,4.260804865392801,9492
"Total","Austin Bibens-Dirkx","TEX",0,4,0,0,0,0,0,0,0,1,4,1,0,3.1604315757751467,4.812046673893929,9559
"Total","Brian Moran","TOR",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.1914193153381354,3.1914193153381354,9646
"Total","Michael Blazek","2 Tms",2.1,11,3.85714286,3.85714286,1,3.85714286,0.09090909,0.09090909,0,0.3,1.71428572,0.25,-0.38461538,9.14878647155307,5.996220400239341,9654
"Total","Vidal Nuno","3 Tms",2,8,13.5,9,1.5,0,0.375,0.25,0.125,0,1,0,1,3.1508695602679637,4.778109730061331,9674
"Total","Louis Coleman","LAD",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,8.143362598469128,9720
"Total","Burke Badenhop","CIN",1,4,9,9,1,0,0.25,0.25,0,0,1,0,1,4.13359375,5.609267790615559,9736
"Total","David Hale","2 Tms",2.1,9,7.71428573,3.85714286,2,0,0.22222222,0.11111111,0.11111111,0.125,0.85714286,0.16666667,1,2.7619925084247354,3.6145093161940047,9756
"Total","Joe Kelly","3 Tms",4.1,18,10.38461537,4.15384615,2.5,2.07692307,0.27777778,0.11111111,0.16666667,0.1875,1.15384615,0.2,-0.27777778,5.255910143851394,4.324286686422356,9761
"Total","Garrett Richards","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.14123253206512398,2.3617866602081463,9784
"Total","Rex Brothers","2 Tms",1.1,7,13.50000003,6.75000002,2,0,0.28571429,0.14285714,0.14285714,0,0.75,0,0.33333333,6.916935524801987,8.240207123051782,9794
"Total","Sergio Romo","7 Tms",15,61,11.39999999,5.4,2.11111111,0.6,0.31147541,0.14754098,0.16393443,0.153846153,1.13333333,0.21875,0.44871795,3.3039001729077735,4.415389284345265,9817
"Total","Chaz Roe","2 Tms",2.2,13,13.50000003,6.75000002,2,3.37500001,0.30769231,0.15384615,0.15384615,0.272727272,1.875,0.33333333,-0.27777778,7.2872099501551855,5.486027059066634,9866
"Total","Travis Wood","2 Tms",1.2,9,10.79999998,10.79999998,1,5.39999999,0.22222222,0.22222222,0,0.142857142,1.8,0,-1.875,12.143589573937831,5.342950035661135,9884
"Total","Mike Broadway","SFG",0,2,0,0,0,0,0,0,0,1,2,1,-0.5,3.1335937500000006,3.1335937500000006,9894
"Total","Chris Rusin","COL",1.2,9,5.39999999,0,1,0,0.11111111,0,0.11111111,0.444444444,2.4,0.5,0,1.9593148255472848,3.9412529393259472,9895
"Total","Chris Volstad","CHW",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,9901
"Total","Pedro Villarreal","CIN",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0,0,0,1,1.6335937462500005,3.847104812707116,9904
"Total","A.J. Morris","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,9919
"Total","Bobby Parnell","2 Tms",0.2,3,0,0,0,0,0,0,0,0.333333333,1.50000002,0.33333333,0,3.140077066421509,10.350390440058103,9926
"Total","Darin Ruf","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,9929
"Total","Brandon Kintzler","5 Tms",13,62,6.23076923,6.23076923,1,0,0.14516129,0.14516129,0,0.245283018,1.69230769,0.29545455,0.18181818,3.8507279317218126,5.191684454704781,9939
"Total","Todd Redmond","TOR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,9943
"Total","Mike Dunn","2 Tms",3,16,6,18,0.33333333,0,0.125,0.375,-0.25,0.1,2.33333333,0.125,0.14285714,7.8339331865225885,9.532607234509253,9948
"Total","Tom Wilhelmsen","3 Tms",4,13,2.25,2.25,1,0,0.07692308,0.07692308,0,0,0.25,0,1,3.3897625128412416,6.123758213096278,9975
"Total","Mike Minor","KCR",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0,0,0,1,1.6576396904638673,2.9917444180275115,10021
"Total","Christian Bethancourt","2 Tms",1,6,0,9,0,0,0,0.16666667,-0.16666667,0.4,3,0.4,0,6.17882917188455,10.805168726671232,10028
"Total","Patrick Schuster","OAK",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0.333333333,1.49999999,0.5,0,0.14656039784301766,5.1433626134691295,10029
"Total","Chris Owings","BAL",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1124310016632077,3.1124310016632077,10030
"Total","Keyvius Sampson","CIN",0.1,3,0,27.00000027,0,27.00000027,0,0.33333333,-0.33333333,0.5,6.00000006,0,-1.66666667,51.146560862843025,17.143362763421166,10039
"Total","Tyler Matzek","ATL",1.1,4,6.74999997,0,1,0,0.25,0,0.25,0,0,0,1,1.6412325695651246,5.185058252725093,10058
"Total","Max Stassi","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,10059
"Total","Brooks Raley","3 Tms",2,13,4.5,9,0.5,0,0.07692308,0.15384615,-0.07692308,0.454545454,3.5,0.5,0.28571429,5.193336200618106,6.020012077593165,10061
"Total","Ian Krol","2 Tms",2,9,4.50000002,9.00000005,0.5,0,0.11111111,0.22222222,-0.11111111,0,1.00000001,0,1,5.157858890359826,8.658868729756659,10066
"Total","Caleb Thielbar","MIN",1.2,5,5.40000002,0,1,0,0.2,0,0.2,0,0,0,1,1.9492520046118333,5.6725342225832325,10078
"Total","Brad Boxberger","4 Tms",14.2,67,8.59090908,5.52272727,1.55555556,1.84090909,0.20895522,0.13432836,0.07462687,0.24137931,1.56818182,0.26829268,0.26595745,5.741140662343788,5.50222725873701,10133
"Total","Ryan Weber","4 Tms",3,17,9,0,3,0,0.17647059,0,0.17647059,0.470588235,2.66666667,0.57142857,0,1.1802438220764988,3.4886051387971433,10160
"Total","Nick Franklin","TBR",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,2.5,42.13359414000001,11.987638082233797,10166
"Total","Jose Ramirez","ATL",1,9,9,18,0.5,9,0.11111111,0.22222222,-0.11111111,0.571428571,6,0.6,0.2173913,20.157639694213866,10.715252292156219,10171
"Total","Jacob Turner","3 Tms",1,5,9.00000009,9.00000009,1,0,0.2,0.2,0,0.25,2.00000002,0.33333333,0.5,4.154877227610678,5.806492342245611,10185
"Total","Shelby Miller","3 Tms",2.1,9,7.71428573,3.85714286,2,0,0.22222222,0.11111111,0.11111111,0.125,0.85714286,0.16666667,0,2.808463627493573,5.690356798084497,10197
"Total","Tucker Barnhart","2 Tms",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.148083340854281,8.108138652305191,10200
"Total","Aaron Northcraft","SDP",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,0,6.170034152467041,6.170034152467041,10218
"Total","Aroldis Chapman","5 Tms",46,191,14.67391304,4.69565217,3.125,0.19565217,0.39267016,0.12565445,0.26701571,0.146341463,1.04347826,0.26136364,0.32258065,1.948929785927999,2.7657778853060817,10233
"Total","Bryan Morris","2 Tms",2,12,9.00000005,13.50000007,0.66666667,0,0.16666667,0.25,-0.08333333,0.333333333,3.00000002,0.42857143,0.33333333,5.639762525311971,5.639762525311971,10234
"Total","Rafael Martin","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,10258
"Total","Alexi Ogando","3 Tms",1.1,6,0,0,0,0,0,0,0,0.166666666,0.75,0.16666667,-2,3.1469480514531907,3.1469480514531907,10261
"Total","Justin Marks","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10265
"Total","Tanner Scheppers","TEX",1.1,5,6.75000002,6.75000002,1,0,0.2,0.2,0,0,0.75,0,1,3.8835937518750008,7.2038603515606745,10267
"Total","Josh Smoker","2 Tms",1.1,5,0,0,0,0,0,0,0,0.2,0.75,0.2,1,3.1583376645989523,5.731153718848461,10285
"Total","Ryan Tepera","4 Tms",6,29,7.5,4.5,1.66666667,0,0.17241379,0.10344828,0.06896552,0.307692307,1.83333333,0.38095238,0.36363636,2.986150587853261,4.9033105649118305,10291
"Total","Chad Bell","DET",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.157639724213867,6.157639724213867,10297
"Total","Roman Mendez","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,10307
"Total","Erasmo Ramirez","3 Tms",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0,0,0,1,1.6492427669017264,2.8984433301772587,10314
"Total","Michael Tonkin","2 Tms",3.2,13,12.27272726,0,5,4.9090909,0.38461538,0,0.38461538,0.153846153,0.54545454,0,3.75,7.5271418321997725,2.683241905860663,10315
"Total","Juan Minaya","2 Tms",4.1,22,8.30769231,2.07692308,4,2.07692308,0.18181818,0.04545455,0.13636364,0.35,1.84615385,0.4,-0.13157895,5.699296135293037,5.55593604194679,10341
"Total","Aaron Loup","4 Tms",4.2,25,15.42857145,3.85714286,4,0,0.32,0.08,0.24,0.363636363,2.14285715,0.57142857,-0.09090909,1.6820523101062161,2.4144195712679424,10343
"Total","Robbie Erlin","SDP",0.2,3,0,0,0,0,0,0,0,0.333333333,1.50000002,0.33333333,0,3.1872205257415778,3.1872205257415778,10354
"Total","Brooks Pounders","3 Tms",1.1,7,0,0,0,6.75000002,0,0,0,0.428571428,2.25000001,0.33333333,0,12.906265831558038,7.0631865889961905,10387
"Total","Mychal Givens","4 Tms",11,55,9.81818183,10.63636365,0.92307692,0.81818182,0.21818182,0.23636364,-0.01818182,0.195121951,1.90909091,0.25,0,5.994952857518589,5.803352320586157,10430
"Total","Shawn Tolleson","TEX",9.2,40,11.17241379,3.72413793,3,1.86206896,0.3,0.1,0.2,0.166666666,1.03448276,0.18181818,0.13888889,4.584552363191329,3.500046904721177,10481
"Total","Yoervis Medina","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,10498
"Total","Hunter Cervenka","2 Tms",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,10510
"Total","Dean Kiekhefer","2 Tms",0.2,5,0,26.99999987,0,0,0,0.4,-0.4,0.333333333,4.49999998,0.33333333,1,12.15488305358565,17.15168526921176,10529
"Total","Jake Petricka","2 Tms",1.1,7,6.75000002,0,1,13.50000003,0.14285714,0,0.14285714,0.428571428,2.25000001,0.25,-5,21.15232622359057,4.093186435632774,10534
"Total","Jimmy Nelson","LAD",0.2,2,26.99999987,0,2,0,1,0,1,0,0,0,1,-2.829965847532959,-2.829965847532959,10547
"Total","Daniel Webb","CHW",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,5.347104799855783,10558
"Total","Addison Reed","3 Tms",6.2,33,5.40000001,5.40000001,1,1.35,0.12121212,0.12121212,0,0.310344827,1.95,0.33333333,0.43103448,5.702046992963046,5.4833840904040905,10586
"Total","Chad Bettis","COL",1,6,9,18,0.5,0,0.16666667,0.33333333,-0.16666667,0,2,0,0.5,7.196150175908981,9.18535605786222,10587
"Total","Scott Alexander","3 Tms",2.2,15,6.75000002,0,2,0,0.13333333,0,0.13333333,0.357142857,1.875,0.41666667,-0.33333333,2.7713261058439076,2.7713261058439076,10591
"Total","Seth Rosin","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,10606
"Total","Madison Younginer","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,10636
"Total","Adam Liberatore","LAD",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.146786515363599,0.14678651536359943,10637
"Total","Carlos Perez","OAK",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.25504044949707,17.21509576094798,10642
"Total","Andrew Bellatti","2 Tms",1.1,6,20.25000005,0,3,0,0.5,0,0.5,0.166666666,0.75,0.33333333,-1,-1.3109736430905587,-0.07095982452793459,10657
"Total","Tyler Thornburg","4 Tms",5.2,29,12.70588235,6.35294117,2,3.17647059,0.27586207,0.13793103,0.13793103,0.32,2.11764706,0.4,-0.2173913,7.032295265454275,4.364221943304088,10688
"Total","Ryan LaMarre","BOS",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.146560382843018,8.143362673421164,10700
"Total","Scott Copeland","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,10706
"Total","Drew Hutchison","3 Tms",1,3,0,0,0,0,0,0,0,0,0,0,1,3.1398076534271238,7.937392950350121,10732
"Total","Trevor Rosenthal","5 Tms",15.2,67,12.63829787,5.74468085,2.2,0,0.32835821,0.14925373,0.17910448,0.157894736,1.21276596,0.25714286,0.15789474,2.256373484751519,3.120069569262413,10745
"Total","Shane Greene","2 Tms",11,53,8.99999999,8.99999999,1,1.63636363,0.20754717,0.20754717,0,0.19047619,1.72727273,0.20689655,0.18518519,6.536795139155748,6.444184301856235,10756
"Total","Corey Dickerson","STL",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,0.5,6.00000006,0.5,1,12.112431091663208,16.553539347949254,10762
"Total","Tyler Cravy","MIL",0,1,0,0,0,0,0,0,0,1,1,1,0,3.1465603828430178,3.1465603828430178,10770
"Total","Josh Edgin","NYM",0.2,3,13.49999993,13.49999993,1,0,0.33333333,0.33333333,0,0,1.49999999,0,1,4.657639686713868,7.3258491218295845,10796
"Total","Jedd Gyorko","STL",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0,0,0,1,4.687220540741578,4.687220540741578,10816
"Total","Michael Mariot","PHI",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,10835
"Total","Asher Wojciechowski","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,10836
"Total","Adam Kolarek","3 Tms",3,14,6.00000002,3.00000001,2,0,0.14285714,0.07142857,0.07142857,0.307692307,1.66666667,0.36363636,0.2,2.850087276008745,4.594733085991025,10843
"Total","Chasen Shreve","5 Tms",6,27,13.50000002,7.50000001,1.8,0,0.33333333,0.18518519,0.14814815,0.227272727,1.66666667,0.38461538,0.8,2.667947442554652,3.7804729323483777,10855
"Total","Perci Garner","CLE",0,1,0,9,0,0,0,1,-1,0,1,0,0,6.146560382843018,6.146560382843018,10887
"Total","Christian Bergman","COL",0.2,5,13.50000014,13.50000014,1,0,0.2,0.2,0,0.5,4.50000005,0.66666667,0.33333333,4.640077081421509,4.640077081421509,10925
"Total","Josh A. Smith","4 Tms",3,17,9,6,1.5,0,0.17647059,0.11764706,0.05882353,0.4,2.66666667,0.5,0.375,3.172709735281553,5.539114293503053,10946
"Total","Jake Buchanan","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10962
"Total","Chase Whitley","TBR",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0,0,0,1,0.15763970921386727,0.15763970921386727,10982
"Total","Chris Rearick","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,11050
"Total","Casey Lawrence","2 Tms",1,7,18,9,2,0,0.28571429,0.14285714,0.14285714,0.5,4,0.75,0,2.1905718963928296,3.8439236503429486,11121
"Total","Vince Velasquez","2 Tms",1,3,0,0,0,0,0,0,0,0,0,0,1,3.119485251038263,6.075528695612142,11189
"Total","Grant Dayton","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,11203
"Total","Adam Eaton","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,11205
"Total","Casey Sadler","3 Tms",2,9,13.5,0,3,0,0.33333333,0,0.33333333,0.333333333,1.5,0.5,-0.33333333,0.2050798258084945,1.1996827667851142,11209
"Total","Kevin Chapman","HOU",0,1,0,0,0,0,0,0,0,1,1,1,0,3.1465603828430178,4.812161129713059,11240
"Total","Mike Freeman","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,11241
"Total","Aaron Barrett","WSN",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.5,3.00000003,1,0.5,6.13359378,6.13359378,11243
"Total","Rob Rasmussen","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,11250
"Total","Aaron Altherr","PHI",0,1,0,0,0,0,0,0,0,1,1,1,0,3.214009475708008,3.214009475708008,11270
"Total","Bryan Holaday","2 Tms",0.2,3,0,0,0,0,0,0,0,0.333333333,1.50000002,0.33333333,1,3.202714395523072,6.095136988775015,11287
"Total","Zach Neal","OAK",1,4,18,0,2,0,0.5,0,0.5,0.25,1,0.5,0,-0.7811196323593474,0.8722321215907716,11294
"Total","Tyler Lyons","3 Tms",1,4,0,0,0,9,0,0,0,0.25,1,0,2.5,16.195219548449344,10.731243910298176,11334
"Total","Sean Nolin","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,11341
"Total","Brett Eibner","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,11369
"Total","Tyrell Jenkins","ATL",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.146560472843019,12.14656047284302,11378
"Total","Tommy Kahnle","3 Tms",4.2,21,11.57142859,5.78571429,2,0,0.28571429,0.14285714,0.14285714,0.222222222,1.5,0.33333333,0.71428571,2.5145303034844,3.9257478412133144,11384
"Total","A.J. Achter","2 Tms",1.2,6,0,0,0,0,0,0,0,0.166666666,0.6,0.16666667,0,3.1439670562899744,6.02809238843986,11387
"Total","Danny Barnes","TOR",1.2,6,5.39999999,5.39999999,1,0,0.16666667,0.16666667,0,0,0.6,0,1,3.75654058339415,5.81479341753162,11388
"Total","Jose Quintana","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,11423
"Total","Drew Pomeranz","3 Tms",1.2,5,16.20000006,0,3,0,0.6,0,0.6,0,0,0,1,-0.4156277800132351,1.8983102807046905,11426
"Total","Brandon Workman","2 Tms",7.2,34,10.56521737,5.86956521,1.8,1.17391304,0.26470588,0.14705882,0.11764706,0.24137931,1.56521739,0.31578947,0.18867925,4.500548281675135,3.9446289716730956,11428
"Total","A.J. Schugel","2 Tms",1,4,0,9,0,0,0,0.25,-0.25,0,1,0,1,6.142238171938567,6.142238171938567,11432
"Total","Jesse Biddle","ATL",1.2,5,5.39999999,0,1,0,0.2,0,0.2,0.2,0.6,0.25,1,1.9749881767214132,1.9749881767214132,11437
"Total","Johnny Barbato","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.159035634994507,5.636458306946906,11440
"Total","Matt Grace","WSN",2.2,12,3.37500001,0,1,0,0.08333333,0,0.08333333,0.272727272,1.125,0.3,0.25,3.5417090945655096,4.841039068777134,11449
"Total","Sammy Solis","WSN",2.1,15,15.42857145,3.85714286,4,3.85714286,0.26666667,0.06666667,0.2,0.384615384,2.57142858,0.5,-0.53571429,7.8588533332212105,4.390037087282408,11457
"Total","A.J. Cole","3 Tms",2.1,8,19.28571431,0,5,0,0.625,0,0.625,0.125,0.42857143,0.33333333,0,-1.097893939015076,1.0256111901712224,11467
"Total","Bryan Mitchell","2 Tms",1.2,6,16.20000006,0,3,0,0.5,0,0.5,0.166666666,0.6,0.33333333,0,-0.45622951046325744,0.4291749174476953,11479
"Total","Joely Rodriguez","3 Tms",1.1,7,6.75000002,6.75000002,1,0,0.14285714,0.14285714,0,0.333333333,2.25000001,0.4,0.33333333,3.903817154750767,5.14383097331339,11487
"Total","Michael A. Taylor","KCR",0.1,3,27.00000027,27.00000027,1,0,0.33333333,0.33333333,0,0.5,6.00000006,1,0.5,6.112431031663208,6.112431031663208,11489
"Total","Aaron Sanchez","TOR",0,3,0,9,0,0,0,0.33333333,-0.33333333,1,3,1,0.33333333,6.13359375,6.13359375,11490
"Total","Jeff Ferrell","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,11506
"Total","Brandon Cunniff","ATL",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,5.347104799855783,11509
"Total","Josh Osich","4 Tms",2,9,4.50000002,9.00000005,0.5,0,0.11111111,0.22222222,-0.11111111,0.285714285,2.00000001,0.33333333,0,5.159787113770413,7.669208359405298,11528
"Total","Dayan Diaz","HOU",1,5,27,0,3,0,0.6,0,0.6,0.2,1,0.5,-2,-2.8423603057861326,-2.8423603057861326,11543
"Total","Jose Dominguez","2 Tms",1,4,18,0,2,0,0.5,0,0.5,0.25,1,0.5,0,-0.8577618280614328,2.2835129594241668,11571
"Total","Jose Urena","MIA",1.2,8,0,5.40000002,0,0,0,0.125,-0.125,0.285714285,1.80000001,0.28571429,0.33333333,4.971617884748371,7.232425202346249,11589
"Total","Deck McGuire","TOR",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.160431575775147,3.160431575775147,11596
"Total","Yolmer Sanchez","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,11602
"Total","Dovydas Neverauskas","PIT",1.1,5,6.75000002,0,1,6.75000002,0.2,0,0.2,0.2,0.75,0,2.5,11.444269511015055,4.586692058198827,11604
"Total","Brandon Drury","NYM",0,1,0,9,0,0,0,1,-1,0,1,0,1,6.170034122467041,6.170034122467041,11615
"Total","Mike Kickham","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.18072668890258825,3.0731492821545308,11618
"Total","Heath Hembree","5 Tms",6.1,31,11.36842106,4.2631579,2.66666667,1.42105263,0.25806452,0.09677419,0.16129032,0.321428571,1.89473684,0.42105263,-0.18867925,4.112925833617243,4.264101389911042,11632
"Total","Mayckol Guaipe","SEA",0.1,2,0,0,0,0,0,0,0,0,0,0,1,12.13359384,12.133593840000003,11663
"Total","Jameson Taillon","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,11674
"Total","Carlos Martinez","STL",5.1,26,10.12499999,8.43749999,1.2,0,0.23076923,0.19230769,0.03846154,0.238095238,1.875,0.33333333,0.5,3.759766381263306,5.871026451883704,11682
"Total","Josh Lucas","OAK",0.2,5,0,0,0,0,0,0,0,0.4,2.99999999,0.4,0,3.1604315757751467,5.637854210566207,11686
"Total","Tayron Guerrero","2 Tms",1.1,9,6.75000002,20.25000005,0.33333333,0,0.11111111,0.33333333,-0.22222222,0.333333333,3.75000001,0.4,0.4,8.43375274086047,11.174857719330692,11691
"Total","Nick Kingham","PIT",0.2,3,13.50000014,13.50000014,1,0,0.33333333,0.33333333,0,0,1.50000002,0,1,4.687220540741578,4.687220540741578,11694
"Total","Sam Dyson","3 Tms",14,67,5.14285715,5.14285715,1,0,0.11940299,0.11940299,0,0.280701754,1.71428572,0.32653061,0.30769231,4.154388788074229,5.398563729208417,11710
"Total","Erik Goeddel","2 Tms",2,8,9,9,1,0,0.25,0.25,0,0,1,0,0,4.150404246665111,5.8656149452100905,11712
"Total","Matt Harvey","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1759254455566412,5.653348117509041,11713
"Total","Justin Grimm","CHC",4,15,18,6.75,2.66666667,0,0.53333333,0.2,0.33333333,0,0.75,0,1,1.3951652765366376,1.8115654632541478,11720
"Total","Luke Jackson","3 Tms",8.2,39,4.15384615,3.11538461,1.33333333,1.03846154,0.1025641,0.07692308,0.02564103,0.277777777,1.5,0.29032258,0.34482759,4.807705902430946,5.0549231623517255,11752
"Total","Kyle Ryan","2 Tms",2,8,13.5,4.5,3,0,0.375,0.125,0.25,0.142857142,1,0.25,-0.5,1.6804321924830656,1.6804321924830656,11753
