Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Jo-Jo Reyes","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559
"Total","Arnold Leon","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5595
"Total","Ryan Brasier","2 Tms",39,49,3.75,8,1,0,10,5,1,5,0,0,19,0.181818181,0.265306122,0.272727272,0.24524633495175108,5615
"Total","Tyler Clippard","8 Tms",60,73,4.82142857,8,1,0,10,10,2,8,1,1,25,0.125,0.232876712,0.234375,0.2111277108391126,5640
"Total","Brooks Brown","COL",8,9,3.85714286,1,0,1,1,1,0,1,0,0,1,0.125,0.222222222,0.375,0.25344618161519367,5679
"Total","Junior Guerra","4 Tms",33,47,7.83870968,8,2,0,9,9,0,8,1,0,8,0.205128205,0.340425531,0.256410256,0.2727060603058856,5702
"Total","Eric O'Flaherty","3 Tms",19,29,22.84615386,10,2,0,12,11,1,6,2,1,5,0.454545454,0.586206896,0.681818181,0.5252627951127512,5746
"Total","Hernan Perez","MIL",2,5,53.99999973,3,2,0,4,4,1,0,0,0,0,0.6,0.6,1.6,0.9050756454467773,5751
"Total","Bruce Rondon","2 Tms",18,26,10.12500001,8,1,0,6,6,1,3,1,0,6,0.347826086,0.423076923,0.52173913,0.3966238617897034,5766
"Total","Jorge Rondon","2 Tms",3,5,40.50000041,3,0,0,3,3,1,0,0,0,0,0.6,0.6,1.2,0.7548073649406433,5791
"Total","Jhan Marinez","4 Tms",27,35,2.16,6,1,0,6,2,0,2,0,2,9,0.193548387,0.285714285,0.225806451,0.24140546321868897,5830
"Total","Radhames Liz","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5843
"Total","Jason Motte","3 Tms",18,22,7.94117648,3,2,0,5,5,0,1,1,1,6,0.15,0.227272727,0.25,0.19485150916235788,5861
"Total","Danny Salazar","CLE",2,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.21916720271110535,5867
"Total","Gonzalez Germen","2 Tms",15,21,9,3,2,0,4,4,0,7,0,0,8,0.214285714,0.476190476,0.357142857,0.39046292361759005,5876
"Total","Wesley Wright","LAA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5960
"Total","Randall Delgado","ARI",35,45,2.7,5,1,0,3,3,0,9,1,2,13,0.147058823,0.355555555,0.176470588,0.2658444954590364,5985
"Total","Sugar Ray Marimon","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027
"Total","Kelvin Herrera","2 Tms",37,41,0,1,0,0,0,0,0,6,2,0,12,0.028571428,0.170731707,0.028571428,0.09301670086689484,6033
"Total","Huascar Brazoban","MIA",25,37,10.79999999,8,2,0,8,8,2,8,0,1,11,0.285714285,0.459459459,0.571428571,0.44286255417643366,6107
"Total","Logan Kensing","2 Tms",4,5,18,2,0,0,2,2,1,0,0,0,0,0.4,0.4,1,0.5887496829032898,6166
"Total","Albert Suarez","SFG",8,9,7.71428573,2,1,0,2,2,0,0,0,0,2,0.222222222,0.222222222,0.333333333,0.23431523640950522,6175
"Total","Dustin Molleken","DET",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8784541487693787,6200
"Total","Dellin Betances","2 Tms",50,67,4.40816327,8,2,0,9,8,1,13,0,0,30,0.148148148,0.313432835,0.24074074,0.2659803175214511,6216
"Total","Diego Moreno","NYY",2,4,26.99999987,1,1,0,2,2,0,1,0,0,1,0.333333333,0.5,0.666666666,0.48577839136123663,6238
"Total","Tom Gorzelanny","2 Tms",13,18,53.99999985,8,2,0,15,14,2,4,0,0,3,0.571428571,0.666666666,1.142857142,0.7174331744511923,6244
"Total","Aaron Laffey","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6248
"Total","Trevor Cahill","5 Tms",28,41,4.15384616,8,1,0,4,4,0,7,1,0,10,0.235294117,0.365853658,0.264705882,0.28791182637214663,6249
"Total","Scott Feldman","2 Tms",6,7,27.00000011,3,0,1,5,5,0,0,0,0,0,0.428571428,0.428571428,0.714285714,0.4751623868942261,6283
"Total","David Phelps","6 Tms",55,69,7.875,11,3,0,14,14,3,9,4,1,16,0.186440677,0.304347826,0.389830508,0.27987572229825536,6316
"Total","Esmil Rogers","NYY",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6317
"Total","Al Alburquerque","3 Tms",19,25,3.375,5,0,0,3,2,1,5,2,0,5,0.25,0.4,0.4,0.3324673512707586,6324
"Total","Chris Archer","TBR",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6345
"Total","Trevor May","3 Tms",52,68,10.80000001,16,2,1,19,18,3,5,0,1,26,0.258064516,0.323529411,0.467741935,0.33888982148731456,6398
"Total","Jose Cisnero","DET",39,50,5.4,9,3,0,8,7,0,4,0,2,14,0.204545454,0.3,0.272727272,0.264672816991806,6399
"Total","Stolmy Pimentel","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6415
"Total","Tim Stauffer","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6432
"Total","Vance Worley","3 Tms",9,12,7.71428573,2,0,0,2,2,0,3,0,0,1,0.222222222,0.416666666,0.222222222,0.3190620293219884,6435
"Total","Kevin Jepsen","3 Tms",28,37,7.04347825,7,2,0,7,6,0,9,1,0,4,0.25,0.432432432,0.321428571,0.3446880992915895,6475
"Total","Steve Cishek","8 Tms",82,103,3.04225352,14,3,0,14,8,0,18,3,3,26,0.170731707,0.339805825,0.207317073,0.2588313555717468,6483
"Total","Blaine Hardy","DET",26,33,6.42857143,9,1,0,5,5,0,3,0,0,5,0.3,0.363636363,0.333333333,0.31387730800744257,6499
"Total","Tom Koehler","TOR",4,5,0,1,0,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.17533376216888427,6570
"Total","Robert Stock","2 Tms",12,17,16.19999997,6,3,0,9,6,0,1,0,0,4,0.375,0.411764705,0.5625,0.4149762427105623,6576
"Total","Marc Rzepczynski","5 Tms",38,35,12.2727273,6,0,0,14,10,0,4,2,1,7,0.2,0.314285714,0.2,0.2235060641259858,6612
"Total","Brad Brach","5 Tms",47,58,8.3076923,13,5,0,12,12,1,8,3,0,17,0.26,0.362068965,0.42,0.3235374754125422,6627
"Total","Carlos Carrasco","CLE",2,3,13.49999993,1,0,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2898690899213155,6632
"Total","Jim Henderson","NYM",9,8,4.5,1,0,0,1,1,0,1,0,0,4,0.142857142,0.25,0.142857142,0.19613327085971832,6653
"Total","Craig Kimbrel","3 Tms",4,3,40.50000041,1,0,0,3,3,1,0,0,0,2,0.333333333,0.333333333,1.333333333,0.6680320103963217,6655
"Total","Alex Colome","4 Tms",22,29,5.14285714,4,0,1,7,4,1,4,0,0,7,0.16,0.275862068,0.36,0.2806079860391288,6661
"Total","Miguel Socolovich","STL",9,12,0,0,0,0,0,0,0,1,0,2,2,0,0.25,0,0.17818600436051688,6697
"Total","Tyler Sturdevant","TBR",2,1,27,0,0,0,3,3,0,0,0,1,0,0,1,0,0.7209091186523438,6780
"Total","Andrew Miller","2 Tms",52,73,7.2,15,2,0,13,12,2,10,1,3,28,0.25,0.383561643,0.383333333,0.34043357107374406,6785
"Total","Robbie Ross Jr.","BOS",23,30,20.24999997,8,1,0,12,12,1,4,0,3,10,0.347826086,0.5,0.52173913,0.4483660797278086,6819
"Total","Sam Freeman","4 Tms",39,50,10.80000001,11,0,0,13,12,1,9,1,0,11,0.268292682,0.4,0.341463414,0.33415840961495225,6832
"Total","Jeff Manship","CLE",10,15,2.69999999,4,0,0,1,1,0,1,0,0,1,0.285714285,0.333333333,0.285714285,0.2806112011273702,6865
"Total","Marcos Mateo","SDP",4,4,0,1,0,0,2,0,0,0,0,0,1,0.25,0.25,0.25,0.22020596265792847,6869
"Total","Collin Balester","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6883
"Total","Johnny Cueto","MIA",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3479514420032501,6893
"Total","Chase Anderson","5 Tms",7,9,0,0,0,0,0,0,0,2,0,0,0,0,0.222222222,0,0.15322649478912354,6895
"Total","Martin Perez","3 Tms",11,11,10.12499995,2,0,0,3,3,0,1,0,0,3,0.2,0.272727272,0.2,0.22345180944962936,6902
"Total","Eddie Gamboa","TBR",3,3,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2928180495897929,6911
"Total","Joakim Soria","7 Tms",43,63,5.92682927,15,4,0,12,9,1,8,1,0,16,0.272727272,0.365079365,0.4,0.33265552405388127,6941
"Total","Luke Hochevar","KCR",28,34,7.56,7,2,0,8,7,1,3,0,0,7,0.225806451,0.294117647,0.387096774,0.2971188724040985,6943
"Total","Yohan Pino","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6955
"Total","Drew Storen","4 Tms",19,30,7.94117648,5,1,0,7,5,1,8,1,1,3,0.238095238,0.466666666,0.428571428,0.39375533934297235,6983
"Total","Luis Garcia","5 Tms",78,99,5.91780822,18,2,1,19,16,4,10,3,1,20,0.204545454,0.292929292,0.386363636,0.28363097086548805,6984
"Total","Ian Kennedy","3 Tms",12,19,19.63636356,7,1,0,8,8,2,1,0,0,6,0.388888888,0.421052631,0.777777777,0.4984130828004134,6986
"Total","Ryan Pressly","2 Tms",60,83,3.375,18,2,0,8,7,1,10,0,0,22,0.246575342,0.337349397,0.315068493,0.2962686283042632,7005
"Total","Alex Torres","NYM",8,11,9,1,1,0,2,2,0,3,0,1,2,0.142857142,0.454545454,0.285714285,0.3668118119239807,7038
"Total","Fernando Cruz","CIN",10,13,27.00000004,5,1,1,7,7,1,1,0,0,4,0.416666666,0.461538461,0.916666666,0.5598230499487656,7048
"Total","Pat Venditte","4 Tms",6,12,10.80000004,4,1,0,5,2,1,0,0,0,1,0.333333333,0.333333333,0.666666666,0.4224134584267934,7108
"Total","Daniel Bard","COL",13,15,2.25,2,0,0,1,1,0,2,0,1,6,0.166666666,0.333333333,0.166666666,0.2588581919670105,7115
"Total","Daniel Hudson","6 Tms",48,58,14.92105263,12,4,0,22,21,2,6,1,2,21,0.24,0.344827586,0.44,0.3360440187286912,7146
"Total","Chris Withrow","ATL",9,12,3.85714286,4,1,0,1,1,0,1,0,0,2,0.363636363,0.416666666,0.454545454,0.38066616654396057,7161
"Total","Ryan Mattheus","CIN",9,15,23.14285718,4,1,0,6,6,0,3,0,1,3,0.363636363,0.533333333,0.454545454,0.4451600988705953,7169
"Total","Jonny Venters","ATL",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7175
"Total","Greg Holland","3 Tms",15,18,5.78571428,2,0,0,5,3,1,2,0,0,4,0.125,0.222222222,0.3125,0.23775401380327013,7196
"Total","Nick Masset","2 Tms",13,15,4.5,4,0,0,3,2,0,0,0,0,2,0.266666666,0.266666666,0.266666666,0.23488636016845704,7267
"Total","Craig Stammen","2 Tms",73,99,5.55882353,18,5,0,16,14,4,13,0,0,16,0.209302325,0.313131313,0.406976744,0.31444376646870315,7274
"Total","Brad Ziegler","3 Tms",25,31,3.68181818,3,0,0,4,3,0,6,2,0,10,0.12,0.29032258,0.12,0.1860530849160819,7293
"Total","Preston Guilmet","4 Tms",4,6,36.00000036,3,1,0,4,4,1,0,0,0,1,0.5,0.5,1.166666666,0.6986833115418752,7303
"Total","Josh Collmenter","2 Tms",8,11,0,3,2,0,0,0,0,1,1,0,0,0.3,0.363636363,0.5,0.33668929934501646,7312
"Total","Casey Janssen","WSN",12,14,13.50000001,2,0,0,5,5,0,2,1,0,0,0.166666666,0.285714285,0.166666666,0.1883454414514395,7355
"Total","Dan Otero","2 Tms",37,50,4.82142857,19,2,0,10,5,1,4,1,0,10,0.413043478,0.46,0.52173913,0.41882127888348636,7385
"Total","Dillon Gee","3 Tms",5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7396
"Total","Javy Guerra","3 Tms",17,31,13.50000002,8,2,0,7,7,1,7,1,1,2,0.347826086,0.516129032,0.565217391,0.4540489455064138,7407
"Total","Austin Adams","CLE",8,12,9,2,0,0,2,2,0,4,0,0,2,0.25,0.5,0.25,0.3760657360156377,7411
"Total","Mark Lowe","3 Tms",15,18,2.07692307,2,1,0,1,1,0,3,0,0,4,0.133333333,0.277777777,0.2,0.23269670870569018,7416
"Total","Jay Jackson","3 Tms",8,11,9,2,1,0,2,2,0,3,0,0,4,0.25,0.454545454,0.375,0.3801943009549921,7432
"Total","Wade Davis","2 Tms",8,10,27,3,0,1,6,6,0,1,0,0,1,0.333333333,0.4,0.555555555,0.4011418640613556,7441
"Total","Gio Gonzalez","CHW",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7448
"Total","Phil Hughes","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450
"Total","Anthony Swarzak","7 Tms",29,34,4,3,1,0,4,4,0,4,2,0,9,0.1,0.205882352,0.133333333,0.13675233162939548,7466
"Total","Ryan Webb","2 Tms",7,9,16.20000006,3,0,0,5,3,0,1,0,0,2,0.375,0.444444444,0.375,0.36992384327782524,7474
"Total","Alex Avila","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7476
"Total","Tommy Layne","2 Tms",20,29,14.40000003,8,2,0,8,8,1,5,2,1,6,0.347826086,0.48275862,0.565217391,0.43568240271674263,7501
"Total","Evan Scribner","2 Tms",11,14,5.39999999,3,2,0,2,2,0,1,0,0,4,0.23076923,0.285714285,0.384615384,0.29171263745852877,7525
"Total","Collin McHugh","3 Tms",40,46,1.45945946,4,0,0,4,2,0,4,0,1,15,0.097560975,0.195652173,0.097560975,0.1523830216863881,7531
"Total","Lucas Harrell","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7541
"Total","Jake McGee","5 Tms",48,62,17.25,24,7,0,26,23,2,2,1,0,13,0.4,0.419354838,0.616666666,0.43626277954851994,7550
"Total","Nick Vincent","5 Tms",48,68,7.53488372,16,4,0,14,12,2,8,1,1,17,0.27118644,0.367647058,0.440677966,0.34898033515730903,7555
"Total","Fernando Rodriguez Jr.","OAK",22,32,27,11,2,0,15,15,3,5,0,1,5,0.423076923,0.53125,0.846153846,0.5653261747211218,7558
"Total","Jordan Lyles","4 Tms",18,25,21.21428574,8,2,0,12,11,1,3,1,0,5,0.363636363,0.44,0.59090909,0.42553990334272385,7593
"Total","Tommy Milone","4 Tms",6,8,33.75000008,4,0,0,5,5,1,0,0,0,1,0.5,0.5,0.875,0.5757115483283997,7608
"Total","Carlos Torres","2 Tms",36,41,0.79411765,3,1,0,2,1,0,5,0,1,9,0.085714285,0.219512195,0.114285714,0.17535255158819804,7624
"Total","Neil Ramirez","6 Tms",26,32,4.69565217,5,2,0,4,4,1,5,0,0,9,0.185185185,0.3125,0.37037037,0.3025785069912672,7677
"Total","David Holmberg","CHW",5,8,0,0,0,0,0,0,0,3,1,0,1,0,0.375,0,0.19799830232347762,7725
"Total","Juan Nicasio","4 Tms",41,50,7.71428572,10,1,1,10,10,1,5,3,0,11,0.222222222,0.3,0.355555555,0.2637249599111841,7731
"Total","Wily Peralta","3 Tms",14,15,4.15384616,1,0,0,2,2,1,1,0,0,6,0.071428571,0.133333333,0.285714285,0.17532203992207845,7738
"Total","Mike Fiers","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7754
"Total","Shawn Kelley","4 Tms",28,40,3.11538462,7,2,0,6,3,0,7,4,0,14,0.212121212,0.35,0.272727272,0.24799636171923745,7773
"Total","Richard Bleier","4 Tms",54,55,4.29545455,8,3,0,8,7,0,5,1,0,14,0.16,0.236363636,0.22,0.20235615637567309,7803
"Total","Hunter Strickland","5 Tms",58,67,5.4,9,5,0,10,10,0,7,0,1,16,0.152542372,0.253731343,0.237288135,0.22780301410760453,7836
"Total","Jerry Blevins","2 Tms",54,67,4.90909091,13,2,0,8,8,0,9,0,3,26,0.236363636,0.373134328,0.272727272,0.3066048764470798,7841
"Total","Andrew Albers","3 Tms",3,4,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0.1717107594013214,7853
"Total","Tyson Ross","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7872
"Total","Josh Lindblom","2 Tms",4,10,33.74999983,4,2,0,5,5,0,2,0,0,1,0.5,0.6,0.75,0.560715788602829,7882
"Total","Christian Friedrich","COL",12,16,2.45454545,3,0,0,1,1,0,2,0,0,2,0.214285714,0.3125,0.214285714,0.25100985169410706,7942
"Total","Cory Gearrin","5 Tms",47,69,10.125,16,1,1,15,15,3,11,1,2,11,0.285714285,0.420289855,0.5,0.3946077665861915,7947
"Total","Frank Herrmann","PHI",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7960
"Total","Anthony Bass","5 Tms",58,69,3,9,3,0,10,6,2,7,0,0,14,0.14516129,0.231884057,0.29032258,0.2338734277780505,7982
"Total","Marcus Walden","BOS",23,27,2.45454546,5,2,1,2,2,0,0,0,0,12,0.185185185,0.185185185,0.333333333,0.21196282792974402,8004
"Total","Jason Gurka","COL",4,7,45,4,0,1,5,5,0,0,0,0,1,0.571428571,0.571428571,0.857142857,0.6013328943933759,8007
"Total","Glen Perkins","MIN",4,6,0,1,1,0,0,0,0,1,0,0,1,0.2,0.333333333,0.4,0.32385226090749103,8041
"Total","Will Smith","5 Tms",53,63,4.10869565,12,5,0,13,7,1,5,1,0,23,0.206896551,0.269841269,0.344827586,0.264603812848368,8048
"Total","Dan Jennings","4 Tms",57,69,6.45652174,16,2,0,12,11,1,9,4,0,7,0.266666666,0.36231884,0.35,0.2973796569384061,8073
"Total","Matt Carpenter","STL",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4395276606082916,8090
"Total","Bryan Shaw","4 Tms",107,126,5.93406593,23,3,1,24,20,6,10,0,1,26,0.2,0.269841269,0.4,0.2893926889177353,8110
"Total","Jaime Garcia","CHC",2,2,27.00000027,0,0,0,1,1,0,1,1,0,0,0,0.5,0,0,8137
"Total","Yovani Gallardo","2 Tms",3,5,0,1,0,0,0,0,0,1,0,0,0,0.25,0.4,0.25,0.31450495719909666,8173
"Total","Kevin Siegrist","2 Tms",37,43,3.08571428,3,0,0,4,4,1,6,0,0,12,0.081081081,0.209302325,0.162162162,0.18509118778761044,8180
"Total","Steven Wright","BOS",8,6,13.5,0,0,0,3,3,0,0,0,0,1,0,0,0,0,8185
"Total","David Robertson","6 Tms",26,36,3.24000001,8,3,1,5,3,1,3,1,0,12,0.242424242,0.305555555,0.484848484,0.3250612071582249,8241
"Total","J.P. Howell","2 Tms",14,13,2.69999999,1,0,0,1,1,0,2,0,0,3,0.09090909,0.23076923,0.09090909,0.17342384044940656,8245
"Total","Paolo Espino","WSN",4,5,0,1,0,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.17677016258239747,8246
"Total","Ross Ohlendorf","2 Tms",7,10,0,1,0,0,0,0,0,3,0,0,3,0.142857142,0.4,0.142857142,0.29488909244537354,8268
"Total","Tony Sipp","2 Tms",39,47,4.5,8,3,1,6,6,0,4,0,1,12,0.19047619,0.276595744,0.309523809,0.2612628809949185,8280
"Total","JC Ramirez","3 Tms",17,21,6.75,4,0,0,4,4,0,1,0,0,4,0.2,0.238095238,0.2,0.20012587025052025,8302
"Total","Lucas Luetge","3 Tms",14,21,4.15384617,7,0,0,3,2,0,0,0,1,5,0.35,0.38095238,0.35,0.32839347351165044,8337
"Total","AJ Ramos","3 Tms",9,14,3.37500001,4,1,0,1,1,0,3,0,0,1,0.363636363,0.5,0.454545454,0.4265242687293461,8350
"Total","Daniel Descalso","CHC",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,1.9395360946655273,8392
"Total","Steve Geltz","TBR",14,21,13.5,2,0,0,6,6,1,6,1,1,6,0.142857142,0.428571428,0.357142857,0.35532053411006925,8402
"Total","Deolis Guerra","2 Tms",19,25,18,8,1,0,10,10,3,2,0,0,4,0.347826086,0.4,0.782608695,0.486790931224823,8410
"Total","Adam Wilk","MIN",1,2,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0,0,8421
"Total","Michael Brady","OAK",2,3,0,0,0,0,0,0,0,1,1,0,1,0,0.333333333,0,0,8461
"Total","Jenrry Mejia","NYM",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8476
"Total","Buddy Boshers","2 Tms",14,14,6.74999998,2,0,0,3,3,1,1,0,0,5,0.153846153,0.214285714,0.384615384,0.2533463495118277,8490
"Total","Danny Farquhar","3 Tms",29,36,6.74999999,8,1,0,8,6,4,4,0,0,10,0.25,0.333333333,0.65625,0.40827467209762996,8501
"Total","Jeff Beliveau","2 Tms",5,7,45,3,1,0,5,5,2,0,0,1,1,0.5,0.571428571,1.666666666,0.8540234054837909,8504
"Total","Rob Wooten","MIL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8532
"Total","Tyler Cloyd","2 Tms",3,3,0,1,1,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.666666666,0.4107227722803752,8536
"Total","Justin Miller","3 Tms",31,42,11.57142858,11,3,0,12,12,0,3,0,0,7,0.282051282,0.333333333,0.358974358,0.3053420100893293,8580
"Total","Dustin McGowan","2 Tms",20,30,6.35294117,9,4,0,6,4,0,3,3,0,8,0.333333333,0.4,0.481481481,0.3459360754048383,8600
"Total","Tanner Roark","2 Tms",5,6,0,0,0,0,1,0,0,1,0,0,0,0,0.166666666,0,0.11528609196345012,8753
"Total","Andrew Cashner","BOS",4,6,18,1,0,1,2,2,0,2,0,0,2,0.25,0.5,0.75,0.48493407169977826,8782
"Total","Oliver Drake","6 Tms",33,38,9.34615386,6,1,0,11,9,2,6,0,0,8,0.1875,0.315789473,0.40625,0.31508337039696543,8823
"Total","Antonio Bastardo","2 Tms",28,36,16.71428569,11,2,0,14,13,1,7,0,0,6,0.379310344,0.5,0.551724137,0.4540802538394928,8844
"Total","Arcenio Leon","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8846
"Total","Ryan Cook","2 Tms",3,3,27.00000027,1,0,0,2,2,1,0,0,0,0,0.333333333,0.333333333,1.333333333,0.6769428253173828,8855
"Total","Matt Reynolds","2 Tms",8,9,0,1,0,0,0,0,0,2,1,0,3,0.142857142,0.333333333,0.142857142,0.19595836102962494,8887
"Total","Arquimedes Caminero","2 Tms",38,51,11.32258064,13,4,0,16,13,1,8,1,1,9,0.309523809,0.431372549,0.476190476,0.3918582320213318,8992
"Total","Cesar Valdez","3 Tms",10,15,18,5,2,0,6,6,2,1,0,0,0,0.357142857,0.4,0.928571428,0.5342557390530904,9013
"Total","Adam Warren","4 Tms",53,68,4.59574468,10,1,2,10,8,1,13,2,0,15,0.181818181,0.338235294,0.327272727,0.29159266659707733,9029
"Total","Jeanmar Gomez","3 Tms",17,27,14.53846155,12,3,0,9,7,1,2,0,0,4,0.48,0.518518518,0.72,0.5262002680036757,9033
"Total","J.J. Hoover","2 Tms",16,20,10.80000001,7,0,1,5,4,1,3,0,0,6,0.411764705,0.5,0.705882352,0.5014601498842239,9037
"Total","John Axford","3 Tms",21,26,4.2631579,3,1,0,3,3,1,5,0,0,4,0.142857142,0.307692307,0.333333333,0.29165213383161104,9059
"Total","Jeremy Bleich","OAK",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9069
"Total","Kirby Yates","4 Tms",35,41,9,10,2,0,10,10,1,4,1,0,12,0.27027027,0.341463414,0.405405405,0.31945744156837463,9073
"Total","Zach Putnam","CHW",11,14,2.7,1,0,0,1,1,0,1,0,1,5,0.083333333,0.214285714,0.083333333,0.16327122705323355,9080
"Total","Brad Hand","8 Tms",63,91,4.95,15,4,0,17,11,2,12,3,4,29,0.2,0.34065934,0.333333333,0.29544352198188956,9111
"Total","Gregory Infante","CHW",12,11,5.40000001,1,0,0,2,2,0,0,0,0,4,0.09090909,0.09090909,0.09090909,0.07969716462222012,9119
"Total","TJ House","CLE",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.43922707438468933,9121
"Total","Nathan Eovaldi","2 Tms",6,7,4.5,1,1,0,1,1,0,1,0,0,1,0.166666666,0.285714285,0.333333333,0.27246803045272827,9132
"Total","Casey Kelly","2 Tms",3,4,27.00000027,2,1,0,2,2,0,0,0,0,1,0.5,0.5,0.75,0.5307108461856842,9174
"Total","Kyle Lobstein","3 Tms",7,8,37.80000015,3,0,0,7,7,2,0,0,0,0,0.375,0.375,1.125,0.6125415936112404,9178
"Total","Koji Uehara","CHC",4,6,0,1,0,0,0,0,0,1,0,0,0,0.2,0.333333333,0.2,0.2616104781627655,9227
"Total","Alex Wilson","2 Tms",59,69,5.82352941,17,3,1,11,11,2,3,2,1,15,0.261538461,0.304347826,0.43076923,0.30605871730775974,9239
"Total","Simon Castro","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243
"Total","David Carpenter","ATL",3,4,18,1,0,0,2,2,1,0,0,0,1,0.25,0.25,1,0.5163235664367676,9244
"Total","Rob Scahill","3 Tms",15,22,4.15384616,4,1,0,3,2,0,5,0,0,2,0.235294117,0.409090909,0.294117647,0.333566123789007,9286
"Total","Buddy Baumann","2 Tms",9,13,0,1,0,0,0,0,0,4,1,1,3,0.125,0.461538461,0.125,0.3058367868264516,9309
"Total","Patrick Corbin","ARI",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9323
"Total","Jared Hughes","5 Tms",65,90,4.65517241,16,1,1,15,10,1,13,2,4,16,0.219178082,0.366666666,0.301369863,0.3037536029111255,9325
"Total","Brandon Morrow","2 Tms",8,8,3.85714286,1,0,0,1,1,0,0,0,0,1,0.125,0.125,0.125,0.10958360135555267,9346
"Total","Josh Tomlin","2 Tms",11,16,2.45454545,4,1,0,1,1,0,1,0,0,1,0.266666666,0.3125,0.333333333,0.2822362817823887,9388
"Total","Kris Medlen","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9417
"Total","Zac Rosscup","3 Tms",15,18,0,2,1,0,1,0,0,3,0,0,7,0.133333333,0.277777777,0.2,0.2329616579744551,9419
"Total","Doug Fister","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9425
"Total","Dallas Keuchel","2 Tms",4,9,45,5,1,0,5,5,0,1,0,0,0,0.625,0.666666666,0.75,0.6062829229566786,9434
"Total","Ryan Buchter","5 Tms",50,51,8.56097561,7,2,0,15,13,2,4,0,0,15,0.14893617,0.215686274,0.319148936,0.2328672970042509,9456
"Total","Dan Straily","2 Tms",4,8,6.75000002,3,1,0,1,1,0,1,0,0,1,0.428571428,0.5,0.571428571,0.45577165484428406,9460
"Total","George Kontos","3 Tms",42,45,2.84210526,6,1,1,4,4,0,3,1,1,9,0.146341463,0.222222222,0.219512195,0.1913437328555367,9486
"Total","Jeremy Jeffress","3 Tms",64,79,3.66101695,14,3,0,9,8,0,7,4,1,23,0.197183098,0.278481012,0.239436619,0.21546531915664674,9490
"Total","Bud Norris","3 Tms",13,14,0,1,0,0,0,0,0,0,0,0,4,0.071428571,0.071428571,0.071428571,0.06291598933083671,9492
"Total","Austin Bibens-Dirkx","TEX",3,3,26.99999987,1,1,0,2,2,0,0,0,0,2,0.333333333,0.333333333,0.666666666,0.4107227722803752,9559
"Total","Brian Moran","MIA",3,5,13.49999993,1,1,0,1,1,0,2,0,0,1,0.333333333,0.6,0.666666666,0.5271449565887452,9646
