Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Nathan Eovaldi","BOS",1,5,0,18,0,0,0,0.4,-0.4,0,2,0,0.66666667,12.214009475708007,12.214009475708007,9132
"Total","Tim Melville","SDP",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,9149
"Total","Casey Kelly","ATL",0.1,5,0,54.00000054,0,0,0,0.4,-0.4,0.666666666,12.00000012,0.66666667,0.5,21.146560562843018,26.143362853421166,9174
"Total","Kyle Lobstein","2 Tms",1,4,0,9,0,0,0,0.25,-0.25,0,1,0,0,6.154384962639447,7.819985709509488,9178
"Total","Koji Uehara","CHC",1,3,9,0,1,0,0.33333333,0,0.33333333,0.333333333,1,0.5,0,1.1576396942138674,1.1576396942138674,9227
"Total","Alex Wilson","2 Tms",11.2,43,4.62857143,3.85714286,1.2,0,0.13953488,0.11627907,0.02325581,0.2,1.02857143,0.22580645,0.38461538,3.665594387324095,4.962118190047368,9239
"Total","David Carpenter","ATL",0.2,2,26.99999987,0,2,0,1,0,1,0,0,0,1,-2.8664062199999996,-2.8664062199999996,9244
"Total","Rob Scahill","3 Tms",2.2,9,6.74999999,3.375,2,0,0.22222222,0.11111111,0.11111111,0,0.375,0,-1,2.7728224520389664,4.064475092614857,9286
"Total","Buddy Baumann","2 Tms",0.2,3,27.00000027,13.50000014,2,0,0.66666667,0.33333333,0.33333333,0,1.50000002,0,1,1.6590356199945069,1.6590356199945069,9309
"Total","Patrick Corbin","ARI",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1539465904605155,4.819547337330556,9323
"Total","Jared Hughes","5 Tms",16.2,57,3.24,3.78,0.85714286,0,0.10526316,0.12280702,-0.01754386,0.191489361,0.96,0.20930233,0.17647059,3.875092210195981,4.578183512147584,9325
"Total","Brandon Morrow","2 Tms",1,9,0,18,0,0,0,0.22222222,-0.22222222,0.714285714,7,0.71428571,0.42857143,9.153946590423585,9.153946590423585,9346
"Total","Josh Tomlin","ATL",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,-3,3.203015637356539,3.203015637356539,9388
"Total","Kris Medlen","KCR",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,5.347104799855783,9417
"Total","Zac Rosscup","4 Tms",3,11,3,3,1,0,0.09090909,0.09090909,0,0.2,1,0.22222222,0,3.501747639973959,4.586574419836204,9419
"Total","Doug Fister","WSN",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,-3,3.1335937500000006,3.1335937500000006,9425
"Total","Dallas Keuchel","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,9434
"Total","Ryan Buchter","4 Tms",6.2,29,9.45,4.05,2.33333333,0,0.24137931,0.10344828,0.13793104,0.272727272,1.35,0.33333333,0.7,2.8614715101173345,4.9575090481640025,9456
"Total","Dan Straily","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,9460
"Total","George Kontos","3 Tms",7,27,7.71428571,3.85714286,2,1.28571429,0.22222222,0.11111111,0.11111111,0.181818181,1,0.17647059,-0.35714286,4.578113860156338,3.9049377141770014,9486
"Total","Jeremy Jeffress","2 Tms",8.2,37,8.30769231,5.1923077,1.6,1.03846154,0.21621622,0.13513514,0.08108108,0.285714285,1.5,0.31818182,0.55555556,4.888868377240286,3.9402804038398096,9490
"Total","Bud Norris","2 Tms",1,4,0,0,0,0,0,0,0,0.25,1,0.25,-2,3.1456167221069338,4.92442302107811,9492
"Total","Austin Bibens-Dirkx","TEX",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,0,3.1576396942138674,8.494058644491584,9559
"Total","Brian Moran","MIA",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.8029332046117537,3.1646845009241416,9646
"Total","Michael Blazek","MIL",4,16,9,0,4,0,0.25,0,0.25,0.285714285,1,0.33333333,-0.25,1.1422381719061514,2.712875565648951,9654
"Total","Vidal Nuno","2 Tms",1.2,9,5.39999999,5.39999999,1,10.79999998,0.11111111,0.11111111,0,0.428571428,2.4,0.2,-0.83333333,19.34585260489184,6.6979012820618085,9674
"Total","Louis Coleman","3 Tms",5,22,1.8,7.2,0.25,1.8,0.04545455,0.18181818,-0.13636364,0.25,1.6,0.2,0.26315789,8.355868148821603,8.734369584935914,9720
"Total","Burke Badenhop","CIN",2.1,8,0,3.85714286,0,0,0,0.125,-0.125,0.166666666,0.85714286,0.14285714,0.5,4.419308037551021,5.684171502742733,9736
"Total","David Hale","4 Tms",3.1,13,2.7,8.10000001,0.33333333,0,0.07692308,0.23076923,-0.15384615,0.222222222,1.5,0.25,0,6.184385713541715,7.2808277032851425,9756
"Total","Joe Kelly","3 Tms",13.2,54,8.56097562,2.63414634,3.25,0,0.24074074,0.07407407,0.16666667,0.282608695,1.24390244,0.36111111,0.11111111,2.3675204318107146,3.236179440710095,9761
"Total","Garrett Richards","2 Tms",1.1,6,6.75000002,0,1,0,0.16666667,0,0.16666667,0.5,2.25000001,0.6,-1.33333333,1.6268317780061603,2.7371088337505936,9784
"Total","Rex Brothers","3 Tms",1,10,18,36,0.5,9,0.2,0.4,-0.2,0.5,7,0.66666667,1,24.14298622341898,14.671710476596624,9794
"Total","Sergio Romo","5 Tms",3.1,15,8.10000001,2.7,3,5.40000001,0.2,0.06666667,0.13333333,0.357142857,1.8,0.33333333,-0.625,10.046468965359775,4.897345401808591,9817
"Total","Chaz Roe","3 Tms",4.2,25,13.50000002,3.85714286,3.5,0,0.28,0.08,0.2,0.363636363,2.14285715,0.53333333,-0.27272727,2.104564695693284,3.670910395998041,9866
"Total","Travis Wood","2 Tms",2.1,10,15.42857145,3.85714286,4,3.85714286,0.4,0.1,0.3,0.222222222,1.28571429,0.25,-3.125,6.573009822801426,2.3963585338005244,9884
"Total","Mike Broadway","SFG",0.1,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,9894
"Total","Chris Rusin","COL",5,21,5.4,3.6,1.5,1.8,0.14285714,0.0952381,0.04761905,0.333333333,1.6,0.33333333,0,5.75616833368751,4.91233352223846,9895
"Total","Chris Volstad","CHW",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,9901
"Total","Pedro Villarreal","CIN",0.2,5,13.49999993,0,1,13.49999993,0.2,0,0.2,0.6,4.49999998,0.66666667,-0.625,19.6335936675,2.347104814855783,9904
"Total","A.J. Morris","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,9919
"Total","Bobby Parnell","2 Tms",0.2,6,0,27.00000027,0,0,0,0.33333333,-0.33333333,0.75,7.50000008,0.75,-0.2,12.140077156421508,16.85198938476903,9926
"Total","Brandon Kintzler","5 Tms",4.2,25,7.71428573,3.85714286,2,5.78571429,0.16,0.08,0.08,0.38095238,2.14285715,0.33333333,-1.02941176,11.75894403326127,5.80175399329916,9939
"Total","Todd Redmond","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,9943
"Total","Mike Dunn","2 Tms",6.2,36,8.1,6.75,1.2,0,0.16666667,0.13888889,0.02777778,0.407407407,2.4,0.44,0.25,3.608606123653025,5.162633309210145,9948
"Total","Tom Wilhelmsen","3 Tms",3.2,14,4.90909092,0,2,0,0.14285714,0,0.14285714,0.307692307,1.09090909,0.33333333,-0.25,2.053122145648676,3.7974190016580343,9975
"Total","Mike Minor","KCR",2.1,7,7.71428573,0,2,0,0.28571429,0,0.28571429,0.142857142,0.42857143,0.2,-1,1.4433539774791735,2.968045093061169,10021
"Total","Christian Bethancourt","SDP",0,3,0,27,0,0,0,1,-1,0,3,0,0,12.157639694213866,12.157639694213866,10028
"Total","Keyvius Sampson","CIN",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-1,3.146560382843018,3.146560382843018,10039
"Total","Ashur Tolliver","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,10044
"Total","Tyler Matzek","ATL",3,11,6,0,2,3,0.18181818,0,0.18181818,0.3,1,0.25,-1.875,6.144432735507118,4.163582237625548,10058
"Total","Brooks Raley","3 Tms",4.2,18,17.35714288,3.85714286,4.5,1.92857143,0.5,0.11111111,0.38888889,0.125,0.85714286,0.16666667,-0.38461538,3.375261412667118,1.2239911541474406,10061
"Total","Ian Krol","2 Tms",2.2,11,10.12500003,3.37500001,3,0,0.27272727,0.09090909,0.18181818,0.333333333,1.5,0.42857143,0,2.0213244648482664,3.9375773919056205,10066
"Total","Caleb Cotham","2 Tms",2,6,13.5,0,3,0,0.5,0,0.5,0,0,0,1,0.14439927739079206,1.810000024260833,10075
"Total","Caleb Thielbar","MIN",5.1,18,10.12500001,0,6,0,0.33333333,0,0.33333333,0.166666666,0.5625,0.25,0.33333333,0.9301089749148153,2.8409532881585413,10078
"Total","Kyle Gibson","2 Tms",0,3,0,9,0,0,0,0.33333333,-0.33333333,1,3,1,0,6.192021799087525,6.192021799087525,10123
"Total","Brad Boxberger","6 Tms",11.1,47,5.55882353,6.35294118,0.875,0,0.14893617,0.17021277,-0.0212766,0.2,1.32352941,0.21875,0.33333333,4.0281782669452175,5.488761093003951,10133
"Total","Manny Barreda","BAL",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.17003412246704,4.934396249055863,10148
"Total","Ryan Weber","3 Tms",2.2,11,13.50000003,0,4,0,0.36363636,0,0.36363636,0.111111111,0.375,0.16666667,-1,1.3300596547759593,1.9500665640572712,10160
"Total","Jose Ramirez","2 Tms",5.1,17,6.75,3.375,2,0,0.23529412,0.11764706,0.11764706,0.083333333,0.5625,0.1,-0.25,3.340174538019298,4.007226900550397,10171
"Total","Jacob Turner","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-2,-2.8518569184032847,-2.8518569184032847,10185
"Total","Shelby Miller","3 Tms",1.2,6,5.39999999,0,1,0,0.16666667,0,0.16666667,0.166666666,0.6,0.2,0,2.012831690323713,2.012831690323713,10197
"Total","Aaron Northcraft","SDP",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,10218
"Total","Aroldis Chapman","3 Tms",1,8,18.00000018,27.00000027,0.66666667,18.00000018,0.25,0.375,-0.125,0.4,5.00000005,0,-2.72727273,34.14598042955202,13.058507675556907,10233
"Total","Bryan Morris","2 Tms",2.1,14,0,7.71428573,0,0,0,0.14285714,-0.14285714,0.416666666,3,0.41666667,0.28571429,5.714014588329524,5.714014588329524,10234
"Total","Alexi Ogando","2 Tms",6.1,18,8.52631578,4.26315789,2,0,0.33333333,0.16666667,0.16666667,0,0.47368421,0,0.33333333,2.6653691748546473,3.6273622583762415,10261
"Total","Justin Marks","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,10265
"Total","Tanner Scheppers","TEX",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.13359376500000053,2.347104814855783,10267
"Total","Josh Smoker","3 Tms",2,10,4.5,4.5,1,0,0.1,0.1,0,0.5,2.5,0.5,-0.2,3.655342531185758,7.029161152225148,10285
"Total","Ryan Tepera","4 Tms",10,42,8.10000001,6.30000001,1.28571429,1.8,0.21428571,0.16666667,0.04761905,0.264705882,1.6,0.29166667,0.60606061,6.0682030056941745,4.962029844660871,10291
"Total","Chad Bell","DET",1,4,0,0,0,0,0,0,0,0.333333333,1,0.33333333,-1.5,6.158570321391654,7.93737662036283,10297
"Total","Erasmo Ramirez","3 Tms",4.2,18,5.78571429,1.92857143,3,3.85714286,0.16666667,0.05555556,0.11111111,0.266666666,1.07142857,0.16666667,-2.27272727,8.08578359429211,5.726594122086757,10314
"Total","Michael Tonkin","2 Tms",2.2,11,16.87500004,0,5,3.37500001,0.45454545,0,0.45454545,0.363636363,1.5,0.6,-0.38461538,4.283499553542353,1.2823003862681515,10315
"Total","Giovanni Soto","CLE",0,1,0,0,0,0,0,0,0,1,1,1,1,3.13359375,3.13359375,10330
"Total","Edwin Escobar","ARI",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,10337
"Total","Juan Minaya","2 Tms",4.1,20,6.23076924,6.23076924,1,2.07692308,0.15,0.15,0,0.2,1.38461539,0.18181818,0,8.244220371368357,8.17528250343546,10341
"Total","Aaron Loup","6 Tms",9,43,11.00000001,5.00000001,2.2,0,0.25581395,0.11627907,0.13953488,0.323529411,1.77777778,0.42307692,0,2.7217266209986732,3.852028418982275,10343
"Total","John Ryan Murphy","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,10346
"Total","Robbie Erlin","2 Tms",3.1,15,8.10000001,5.40000001,1.5,0,0.2,0.13333333,0.06666667,0.307692307,1.8,0.4,0.5,3.179603719699488,3.6750882496306074,10354
"Total","Carlos Contreras","CIN",0.1,3,0,27.00000027,0,27.00000027,0,0.33333333,-0.33333333,1,6.00000006,0,-3.33333333,51.13359423000001,16.5606160061169,10386
"Total","Brooks Pounders","3 Tms",1.1,6,0,6.75000002,0,6.75000002,0,0.16666667,-0.16666667,0.25,1.5,0,-3.33333333,15.166890484139822,9.164492149591418,10387
"Total","Mychal Givens","4 Tms",12.2,50,10.65789476,2.84210527,3.75,0.71052632,0.3,0.08,0.22,0.214285714,1.02631579,0.27586207,0.63492063,2.996793109126661,3.1758483308824226,10430
"Total","Taylor Jordan","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,10466
"Total","Shawn Tolleson","TEX",0.1,3,27.00000027,27.00000027,1,0,0.33333333,0.33333333,0,0.5,6.00000006,1,0.5,6.143318754656576,6.143318754656576,10481
"Total","Yoervis Medina","SEA",1,2,0,0,0,0,0,0,0,0,0,0,1,3.13359375,4.609267790615559,10498
"Total","Preston Claiborne","TEX",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,10500
"Total","Hunter Cervenka","2 Tms",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,-2,6.154869896391928,6.154869896391928,10510
"Total","Drew Hayes","CIN",0,3,0,9,0,18,0,0.33333333,-0.33333333,1,3,0,-10,32.14656038284302,9.477761876583099,10528
"Total","Dean Kiekhefer","2 Tms",0.1,10,27.00000027,108.00000108,0.25,27.00000027,0.1,0.4,-0.3,0.833333333,27.00000027,1,0.13157895,72.15696446756813,43.15056865872442,10529
"Total","Jake Petricka","4 Tms",5.2,25,12.70588237,6.35294118,2,0,0.32,0.16,0.16,0.210526315,1.41176471,0.30769231,0.125,2.4478855348907045,3.627493162110054,10534
"Total","Jimmy Nelson","2 Tms",1.2,5,10.80000004,0,2,0,0.4,0,0.4,0.2,0.6,0.33333333,-1,0.7788291834624648,1.8374464636502266,10547
"Total","Daniel Webb","CHW",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,0,3.00000003,0,0,21.13359393,21.133593930000004,10558
"Total","Addison Reed","4 Tms",5.2,21,9.52941178,4.76470589,2,0,0.28571429,0.14285714,0.14285714,0.25,1.23529412,0.33333333,0.71428571,2.6186603035121867,4.296729473202047,10586
"Total","Chad Bettis","COL",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,1,42.214009865708015,15.149244886779801,10587
"Total","Scott Alexander","3 Tms",7.2,26,3.52173913,2.34782609,1.5,1.17391304,0.11538462,0.07692308,0.03846154,0.260869565,1.04347826,0.25,0.15151515,4.885232721495849,4.14141066939229,10591
"Total","Madison Younginer","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,10636
"Total","Adam Liberatore","LAD",2.1,13,11.57142859,15.42857145,0.75,0,0.23076923,0.30769231,-0.07692308,0.25,2.57142858,0.33333333,0.16666667,5.721682538600288,8.495600948802608,10637
"Total","Andrew Bellatti","3 Tms",2.1,13,7.71428573,3.85714286,2,3.85714286,0.15384615,0.07692308,0.07692308,0.454545454,2.57142858,0.44444444,-0.43478261,8.288946298595391,5.3729804137632655,10657
"Total","Tyler Thornburg","2 Tms",3,10,12,3,4,0,0.4,0.1,0.3,0.111111111,0.66666667,0.2,0.5,1.4980653975638518,1.4980653975638518,10688
"Total","Drew Hutchison","3 Tms",1.2,6,0,10.80000004,0,0,0,0.33333333,-0.33333333,0,1.2,0,0,6.749124016982126,8.74784492122106,10732
"Total","Trevor Rosenthal","STL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,10745
"Total","Shane Greene","3 Tms",6.2,28,9.45,5.4,1.75,0,0.25,0.14285714,0.10714286,0.208333333,1.35,0.29411765,0.22222222,2.871973037935236,4.1699494700269355,10756
"Total","Tyler Cravy","MIL",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1422381719385672,4.283512959424167,10770
"Total","Josh Edgin","NYM",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,3.1509921074046527,3.1509921074046527,10796
"Total","Mike Foltynewicz","2 Tms",1,5,0,9,0,0,0,0.2,-0.2,0.25,2,0.25,0,6.157887331766162,6.157887331766162,10811
"Total","R.J. Alaniz","SEA",0,2,0,0,0,9,0,0,0,1,2,1,0,16.214009475708007,5.203215357661247,10819
"Total","Michael Mariot","PHI",1.1,7,13.50000003,13.50000003,1,0,0.28571429,0.28571429,0,0.2,2.25000001,0.33333333,0.33333333,4.646560386593018,8.394162076419613,10835
"Total","Asher Wojciechowski","2 Tms",0.2,3,27.00000027,13.50000014,2,0,0.66666667,0.33333333,0.33333333,0,1.50000002,0,1,1.6858245699609375,1.6858245699609375,10836
"Total","Adam Kolarek","3 Tms",2.2,14,10.12500003,0,3,0,0.21428571,0,0.21428571,0.428571428,2.25000001,0.54545455,-0.16666667,0.9247690247524027,1.5441246880953352,10843
"Total","Chasen Shreve","5 Tms",8.2,33,8.30769232,3.11538462,2.66666667,1.03846154,0.24242424,0.09090909,0.15151515,0.222222222,1.03846154,0.23809524,0.13157895,3.8632306680752135,4.4090910267075145,10855
"Total","Perci Garner","CLE",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,10887
"Total","Christian Bergman","2 Tms",1,4,18.00000018,0,2,0,0.5,0,0.5,0.25,1.00000001,0.5,-1,-0.8540687643143721,-0.8540687643143721,10925
"Total","Ken Roberts","2 Tms",1,8,0,9,0,0,0,0.125,-0.125,0.714285714,6,0.71428571,0.16666667,6.133593750000001,9.084941831231118,10938
"Total","Josh A. Smith","3 Tms",3,15,9,9,1,6,0.2,0.2,0,0.333333333,2.33333333,0.28571429,0,12.838076252382397,6.099691295267542,10946
"Total","Jake Buchanan","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10962
"Total","Tim Adleman","CIN",0.2,4,0,13.49999993,0,13.49999993,0,0.25,-0.25,0.5,2.99999999,0,-3.33333333,27.157639574213867,15.662267977061017,10968
"Total","Ryan O'Rourke","MIN",1.1,5,13.49999993,6.74999997,2,0,0.4,0.2,0.2,0,0.75,0,-3,2.3900770701715093,3.639277624078037,10976
"Total","Chase Whitley","TBR",1.1,5,0,0,0,0,0,0,0,0.2,0.75,0.2,0,3.1576396942138674,5.825849149341154,10982
"Total","Ben Rowen","LAA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,10983
"Total","Kevin Shackelford","CIN",0.2,6,0,27.00000027,0,0,0,0.33333333,-0.33333333,0.666666666,6.00000006,0.5,0.25,12.159035724994506,17.304667872085766,11012
"Total","Casey Lawrence","2 Tms",1.1,5,0,0,0,0,0,0,0,0.25,0.75,0.2,-3,3.147035491546053,5.59141727485413,11121
"Total","Vince Velasquez","2 Tms",1.2,7,5.39999999,10.79999998,0.5,0,0.14285714,0.28571429,-0.14285714,0,1.2,0,-0.5,5.566476554743182,9.962159768960925,11189
"Total","C.J. Riefenhauser","TBR",0,2,0,0,0,0,0,0,0,1,2,1,0,3.13359375,3.13359375,11193
"Total","Grant Dayton","2 Tms",1,4,9,0,1,9,0.25,0,0.25,0.333333333,1,0,2.5,14.15416577654998,4.598572822391198,11203
"Total","Casey Sadler","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,11209
"Total","Mike Freeman","CLE",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.214009475708007,5.203215357661247,11241
"Total","Aaron Barrett","WSN",1.2,7,5.40000002,0,1,0,0.14285714,0,0.14285714,0.285714285,1.2,0.33333333,0,1.9612420032433395,3.1547655371893772,11243
"Total","Rob Rasmussen","SEA",0.2,5,13.49999993,0,1,0,0.2,0,0.2,0.6,4.49999998,0.75,-0.33333333,0.13359376500000053,2.347104814855783,11250
"Total","Zach Neal","OAK",1.2,6,10.79999998,5.39999999,2,0,0.33333333,0.16666667,0.16666667,0,0.6,0,-3,2.589952374834815,3.589312820958119,11294
"Total","Tyler Lyons","3 Tms",3.1,15,18.90000002,2.7,7,2.7,0.46666667,0.06666667,0.4,0.25,1.2,0.4,-0.55555556,4.675413764078566,2.8967864754485326,11334
"Total","Sean Nolin","2 Tms",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.19128567406516161,2.7545710908775805,11341
"Total","Pat Dean","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,11350
"Total","Tommy Kahnle","4 Tms",8.2,28,13.49999999,0,13,0,0.46428571,0,0.46428571,0.192307692,0.57692308,0.33333333,0.2,0.1821580109366039,1.2080356129404308,11384
"Total","A.J. Achter","LAA",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,1,7.646560360343018,10.144961468156072,11387
"Total","Danny Barnes","TOR",5.1,19,8.43749999,1.6875,5,3.375,0.26315789,0.05263158,0.21052632,0.176470588,0.75,0.09090909,-2.5,6.720150716614833,4.394118417180017,11388
"Total","Alex Wimmers","MIN",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,5.644961490656073,11394
"Total","Danny Burawa","ATL",1,2,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,11397
"Total","Jose Quintana","2 Tms",1,4,18,0,2,0,0.5,0,0.5,0.25,1,0.5,0,-0.8153074265992211,-0.8153074265992211,11423
"Total","Anthony Ranaudo","TEX",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.13359375,4.609267790615559,11424
"Total","Drew Pomeranz","3 Tms",1,3,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-0.8426580905397842,1.085623619012027,11426
"Total","Brandon Workman","2 Tms",3,13,12.00000004,9.00000003,1.33333333,0,0.30769231,0.23076923,0.07692308,0.125,1.33333334,0.16666667,-1,3.5098439386734324,5.199041385246218,11428
"Total","A.J. Schugel","PIT",1.1,7,13.50000003,20.25000005,0.66666667,0,0.28571429,0.42857143,-0.14285714,0.25,3.00000001,0.5,1,6.907639703588867,6.907639703588867,11432
"Total","Jesse Biddle","3 Tms",4,16,9,9,1,0,0.25,0.25,0,0.166666666,1.5,0.25,0.83333333,4.178290875708118,4.591194650237814,11437
"Total","Johnny Barbato","3 Tms",1.1,8,0,6.75000002,0,6.75000002,0,0.125,-0.125,0.428571428,3.00000001,0.33333333,-1.53846154,15.155153495268511,7.977969525143019,11440
"Total","Matt Grace","WSN",6.2,25,4.05,2.7,1.5,1.35,0.12,0.08,0.04,0.318181818,1.35,0.31578947,0.13157895,5.122065376294804,4.5120539353392335,11449
"Total","Sammy Solis","WSN",3.2,15,9.81818181,4.9090909,2,0,0.26666667,0.13333333,0.13333333,0.307692307,1.63636363,0.44444444,0.5,2.6058548294463924,3.9956790492629155,11457
"Total","A.J. Cole","4 Tms",1.2,7,21.60000022,0,4,0,0.57142857,0,0.57142857,0.285714285,1.20000001,0.66666667,0,-1.621293211299561,-0.4277696701923821,11467
"Total","Bryan Mitchell","3 Tms",1.2,12,5.40000002,10.80000004,0.5,5.40000002,0.08333333,0.16666667,-0.08333333,0.6,4.80000002,0.625,0.3030303,13.351058619186423,6.542027650821568,11479
"Total","Joely Rodriguez","5 Tms",5,29,10.80000002,9.00000002,1.2,1.8,0.20689655,0.17241379,0.03448276,0.434782608,3.00000001,0.52941176,0.14705882,6.359909874556566,4.7395265282152526,11487
"Total","Aaron Sanchez","2 Tms",1,4,9,0,1,0,0.25,0,0.25,0.5,2,0.66666667,0,1.1316320417391417,2.6120014456974623,11490
"Total","Parker Bridwell","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,11502
"Total","Jeff Ferrell","DET",1.1,5,6.74999997,0,1,0,0.2,0,0.2,0.4,1.49999999,0.5,0,1.6456167296069342,3.859127779462717,11506
"Total","Brandon Cunniff","ATL",2.1,8,7.71428573,7.71428573,1,0,0.25,0.25,0,0,0.85714286,0,1,3.992588984471901,3.992588984471901,11509
"Total","Josh Osich","3 Tms",6,17,4.50000001,0,3,0,0.17647059,0,0.17647059,0,0,0,1,2.1615710029962596,3.5779320988779797,11528
"Total","Jose Dominguez","SDP",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1465603828430178,4.4777618765830995,11571
"Total","Jose Urena","3 Tms",0.2,7,0,13.50000014,0,0,0,0.14285714,-0.14285714,0.8,7.50000008,0.66666667,0.4,7.651225468925718,12.085290680127189,11589
"Total","Deck McGuire","CIN",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11596
"Total","Dovydas Neverauskas","PIT",2,8,13.5,0,3,0,0.375,0,0.375,0.25,1,0.4,-1.5,0.18299018546202195,1.1775931264386417,11604
"Total","Heath Hembree","3 Tms",6.2,30,6.74999999,8.09999998,0.83333333,1.35,0.16666667,0.2,-0.03333333,0.238095238,1.65,0.22222222,-0.41666667,6.312903078660982,6.402108473167839,11632
"Total","Mayckol Guaipe","SEA",1.1,5,6.75000002,6.75000002,1,0,0.2,0.2,0,0.5,1.5,0.5,0,6.136835415686441,8.492791512190532,11663
"Total","Carlos Martinez","STL",2,8,4.5,0,1,0,0.125,0,0.125,0.285714285,1,0.28571429,0,2.1827475548237825,4.828965593919184,11682
"Total","Josh Lucas","BAL",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,0,3.2140094757080084,9.181627181243904,11686
"Total","Tayron Guerrero","MIA",2,10,0,0,0,4.5,0,0,0,0.5,2.5,0.44444444,-0.55555556,9.687220525741576,7.65384905487299,11691
"Total","Nick Kingham","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,11694
"Total","Sam Dyson","4 Tms",9.2,41,8.37931034,4.65517241,1.8,0,0.2195122,0.12195122,0.09756098,0.264705882,1.44827586,0.34615385,0.13333333,3.1612059593529316,4.237991934727666,11710
"Total","Erik Goeddel","2 Tms",1.2,9,0,5.39999999,0,5.39999999,0,0.11111111,-0.11111111,0.375,2.4,0.28571429,-0.76923077,12.753947238856666,12.0141101794676,11712
"Total","Matt Harvey","NYM",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-1,3.160431575775147,8.115276919679946,11713
"Total","Justin Grimm","3 Tms",5.1,24,11.81250003,3.37500001,3.5,0,0.29166667,0.08333333,0.20833333,0.285714285,1.5,0.4,0.25,1.6441299550135071,3.688666291327683,11720
"Total","Carlos Ramirez","TOR",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.160431605775147,6.160431605775147,11743
