Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Jacob Barnes","2 Tms",0.1,6,0,27.00000027,0,27.00000027,0,0.16666667,-0.16666667,1,15.00000015,0.75,-1.11111111,51.17508616759841,23.097548827039105,12323
"Total","Kevin Quackenbush","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,12360
"Total","Seth Lugo","NYM",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,-0.5,3.2140094757080084,3.2140094757080084,12447
"Total","Tony Cingrani","CIN",0.1,3,27.00000027,27.00000027,1,0,0.33333333,0.33333333,0,0,3.00000003,0,1,15.14656050284302,15.14656050284302,12555
"Total","Blake Treinen","3 Tms",1.2,5,10.80000004,0,2,0,0.4,0,0.4,0.2,0.6,0.33333333,-2,0.777616300602447,0.7776163006024466,12572
"Total","Nick Ramirez","DET",0,1,0,0,0,0,0,0,0,1,1,1,1,3.214009475708008,3.214009475708008,12575
"Total","Adam Morgan","PHI",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.1745294747760009,2.84273894991486,12580
"Total","Nick Martinez","SDP",0,2,0,0,0,0,0,0,0,1,2,1,-1.5,3.2550403594970705,3.2550403594970705,12730
"Total","Chris Devenski","HOU",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-1,3.1583376645989523,8.494756614876671,12763
"Total","Burch Smith","MIL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,12784
"Total","Elvis Araujo","PHI",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,5.644961490656073,12854
"Total","Shawn Armstrong","BAL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.214009475708008,3.214009475708008,12857
"Total","Matt Barnes","BOS",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.785990584291992,-2.785990584291992,12863
"Total","Tyler Anderson","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,12880
"Total","Alex Claudio","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,12890
"Total","Archie Bradley","PHI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,12918
"Total","Mauricio Cabrera","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,12975
"Total","Andrew Chafin","2 Tms",0.2,3,0,0,0,0,0,0,0,0.5,1.50000002,0.33333333,0,3.207038355161669,5.427592483304691,12988
"Total","Colten Brewer","SDP",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1604315757751467,3.1604315757751467,12997
"Total","Robby Scott","BOS",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,13042
"Total","Reymin Guduan","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,13058
"Total","Derek Law","CIN",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,13133
"Total","Frank Garces","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,13144
"Total","Kyle Crick","PIT",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.2140094757080084,3.2140094757080084,13182
"Total","Michael Fulmer","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,13218
"Total","Matt Carasiti","COL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,13276
"Total","Jake Barrett","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,13322
"Total","Cam Bedrosian","LAA",0,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,13360
"Total","Dylan Floro","3 Tms",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.831627142872355,-2.831627142872355,13394
"Total","Sam Selman","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,13397
"Total","Chris Beck","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,13418
"Total","Drew VerHagen","2 Tms",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8360446578534453,-2.8360446578534453,13424
"Total","Mike Morin","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-2,3.193905544431785,7.620927710548683,13442
"Total","Eddie Butler","CHC",0,1,0,9,0,0,0,1,-1,0,1,0,-2,6.160431575775147,6.160431575775147,13453
"Total","Lucas Sims","CIN",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.2550403594970705,3.2550403594970705,13470
"Total","Matt Bowman","STL",1.1,3,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,13528
"Total","Andrew Triggs","SFG",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,13533
"Total","Richard Rodriguez","PIT",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,13549
"Total","Steven Okert","SFG",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1576396942138674,3.1576396942138674,13580
"Total","Robert Stephenson","2 Tms",0.2,4,13.50000014,0,1,0,0.25,0,0.25,0.5,3.00000003,0.66666667,0.5,0.21253721098205514,2.8590804273307193,13594
"Total","Chad Smith","OAK",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-1,3.13359375,3.13359375,13604
"Total","Carl Edwards Jr.","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,13607
"Total","Clay Holmes","PIT",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,13649
"Total","Jharel Cotton","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,13654
"Total","John Gant","2 Tms",0.2,4,27.00000027,0,2,0,0.5,0,0.5,0.25,1.50000002,0.5,0,-2.8079782609124764,-2.8079782609124764,13684
"Total","Sal Romano","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,13690
"Total","Jake Faria","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,13699
"Total","Tyler Duffey","MIN",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.8392617587460793,-2.8392617587460793,13758
"Total","Chris Stratton","2 Tms",0.1,1,0,0,0,0,0,0,0,1,3.00000003,1,-4,3.151158761984719,7.592267018270764,13761
"Total","Dominic Leone","2 Tms",1.1,5,13.50000003,6.75000002,2,0,0.4,0.2,0.2,0,0.75,0,0,2.3997649056370953,2.3997649056370953,13763
"Total","Daniel Stumpf","DET",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,13780
"Total","Austin Adams","ARI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,13801
"Total","Chris Flexen","NYM",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1604315757751467,3.1604315757751467,13896
"Total","Scott Oberg","COL",1,3,9.00000009,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1548771976106775,2.933683514369917,13911
"Total","Brent Suter","2 Tms",1,5,9.00000009,9.00000009,1,0,0.2,0.2,0,0.333333333,2.00000002,0.33333333,0,4.205497942434083,7.787131441752349,13942
"Total","Tim Peterson","NYM",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1604315757751467,3.1604315757751467,13946
"Total","Ryan Dull","OAK",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,13974
"Total","Kyle Zimmer","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1920217990875246,3.1920217990875246,14169
"Total","Shae Simmons","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,14200
"Total","Dario Alvarez","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,14239
"Total","Wandy Peralta","CIN",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,14295
"Total","Amir Garrett","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,14375
"Total","Jackson Stephens","CIN",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1604315757751467,3.1604315757751467,14420
"Total","Adam Conley","MIA",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8395684842248534,-2.8395684842248534,14457
"Total","J.B. Wendelken","OAK",1.1,6,6.75000002,0,1,0,0.16666667,0,0.16666667,0.5,1.5,0.5,0.33333333,3.934738685568881,5.380949971348267,14506
"Total","Randy Rosario","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,14508
"Total","Jose Leclerc","TEX",1.1,6,13.50000003,13.50000003,1,0,0.33333333,0.33333333,0,0,1.5,0,1,4.672083631840252,5.912097450402875,14524
"Total","Jorge Lopez","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,14527
"Total","Carlos Estevez","COL",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,3.1876242638161987,3.1876242638161987,14542
"Total","Jose Ruiz","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,14552
"Total","Rowan Wick","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,14646
"Total","Dillon Maples","CHC",0,1,0,9,0,0,0,1,-1,0,1,0,0,6.191419315338135,6.191419315338135,14672
"Total","Duane Underwood Jr.","CHC",1,2,0,0,0,0,0,0,0,0.5,1,0.5,1,3.191419315338135,3.191419315338135,14677
"Total","Keone Kela","2 Tms",0.2,5,0,27.00000027,0,0,0,0.4,-0.4,0,3.00000003,0,1,16.666697923184177,22.1489079212412,14696
"Total","Anthony Banda","TBR",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.191419315338135,3.191419315338135,14706
"Total","Ty Buttrey","LAA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.202714395523072,6.18652324829102,14719
"Total","Buck Farmer","2 Tms",2,6,18,0,4,0,0.66666667,0,0.66666667,0.2,0.5,0.5,-2,-0.8299412807512665,0.9913375372004127,14814
"Total","Dylan Covey","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,14825
"Total","Michael Lorenzen","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,14843
"Total","Joe Mantiply","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,14857
"Total","Caleb Smith","NYY",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,14875
"Total","Taylor Williams","MIL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,14899
"Total","Jose Torres","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,14957
"Total","Reyes Moronta","SFG",1,3,9,9,1,0,0.33333333,0.33333333,0,0,1,0,0,4.160431575775147,4.160431575775147,14966
"Total","Tyler Webb","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,14974
"Total","Chad Kuhl","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,14975
"Total","Giovanny Gallegos","STL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,14986
"Total","Scott Barlow","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,14993
"Total","Yacksel Rios","PIT",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,15007
"Total","Kyle Crockett","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,15033
"Total","Chase De Jong","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,15036
"Total","Tim Mayza","TOR",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.2140094907080079,3.197818298718823,15042
"Total","Lou Trivino","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,15043
"Total","Austin Voth","WSN",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,-3,7.612430979163208,7.612430979163208,15047
"Total","Silvino Bracho","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,15051
"Total","Yency Almonte","COL",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.184290917785721,1.184290917785721,15068
"Total","Kyle McGowin","WSN",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.214009475708007,5.203215357661247,15071
"Total","Hunter Wood","CLE",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,15091
"Total","Ben Heller","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,15100
"Total","Jimmie Sherfy","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,15118
"Total","Jake Newberry","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,15136
"Total","Ashton Goudeau","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,15139
"Total","Justin Topa","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,15145
"Total","Glenn Sparkman","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,15200
"Total","Kevin McCarthy","KCR",0.2,4,0,13.49999993,0,0,0,0.25,-0.25,0.5,2.99999999,0.33333333,0.5,7.714009453208008,10.697818261218824,15240
"Total","Cole Sulser","MIA",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-2,-2.887569058336793,-2.887569058336793,15256
"Total","Keynan Middleton","CHW",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.2550403594970705,3.2550403594970705,15264
"Total","Zac Reininger","DET",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1604315757751467,3.1604315757751467,15285
"Total","Adam Cimber","TOR",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,15288
"Total","Austin Pruitt","OAK",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.112431001663208,3.112431001663208,15290
"Total","Steve Hathaway","ARI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,15293
"Total","Kevin Herget","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,15369
"Total","Andrew Heaney","NYY",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.170034122467041,4.934396249055863,15423
"Total","Zack Weiss","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,15444
"Total","Ricardo Rodriguez","TEX",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1576396942138674,3.1576396942138674,15458
"Total","Kendall Graveman","SEA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1807267189025885,5.827269935251254,15514
"Total","Chad Green","NYY",0,2,0,0,0,0,0,0,0,1,2,1,1,3.1604315757751467,3.1604315757751467,15552
"Total","Nick Wittgren","MIA",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.1604315757751467,3.1604315757751467,15594
"Total","Miguel Castro","3 Tms",0.2,4,0,13.50000014,0,0,0,0.25,-0.25,0.5,3.00000003,0.33333333,-2.5,7.6600506494247504,15.344441286061176,15684
"Total","Jimmy Cordero","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,15690
"Total","Brad Keller","KCR",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1604315757751467,3.1604315757751467,15734
"Total","Joe Jimenez","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,15761
"Total","Paul Fry","BAL",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,0,-2.8113852026127333,-2.8113852026127333,15832
"Total","Luis Severino","NYY",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,15890
"Total","Victor Arano","WSN",0,1,0,0,0,0,0,0,0,1,1,1,0,3.112431001663208,3.112431001663208,15915
"Total","Ryne Stanek","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.20773593763610876,2.687763593361564,15947
"Total","Jace Fry","CHW",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,16159
"Total","Justin Anderson","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,16201
"Total","Aaron Bummer","CHW",1.1,5,20.2500002,0,3,0,0.6,0,0.6,0.2,0.75000001,0.5,-1,-1.3057687017306514,-1.3057687017306523,16258
"Total","Sam Howard","PIT",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,0.5,-2.8139270428395418,-2.8139270428395418,16265
"Total","Ryan Borucki","TOR",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.191419345338136,6.191419345338136,16350
"Total","Brad Wieck","CHC",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,16390
"Total","Reynaldo Lopez","CHW",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,16400
"Total","Dan Altavilla","SEA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1858245849609377,5.854034060099797,16507
"Total","Erik Swanson","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,16587
"Total","Bryan Abreu","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,16609
"Total","Kyle Bird","TEX",0,1,0,0,0,9,0,0,0,1,1,0,1,16.214009475708007,5.203215357661247,16618
"Total","Ryan Thompson","TBR",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8299659375329598,-2.8299659375329598,16647
"Total","Josh James","HOU",0.1,2,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,16794
"Total","Tim Hill","2 Tms",1,6,0,0,0,0,0,0,0,0.333333333,2,0.33333333,-1,3.1686564075673473,3.1686564075673473,16814
"Total","Luke Weaver","KCR",0.1,2,0,0,0,0,0,0,0,0,0,0,1,12.112431091663208,16.553539347949254,16918
"Total","Elieser Hernandez","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,16933
"Total","Luis F. Ortiz","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,16942
"Total","Sean Newcomb","ATL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1876242638161987,3.1876242638161987,16943
"Total","Tanner Banks","CHW",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.112431001663208,4.592800405621529,16990
"Total","Trevor Hildenberger","MIN",0.1,3,0,0,0,0,0,0,0,1,6.00000006,0.66666667,-1,3.160431575775147,8.115276919679946,17002
"Total","Raisel Iglesias","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,17130
"Total","Jose Castillo","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,17169
"Total","Gabe Speier","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,17170
"Total","Yoan Lopez","ARI",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,3.214009475708008,6.1978182837188225,17181
"Total","Dinelson Lamet","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,17186
"Total","Jalen Beeks","TBR",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.2550403594970705,4.9083921134471895,17192
"Total","Brian Ellington","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,17233
"Total","Sam Coonrod","PHI",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.1700341224670407,3.1700341224670407,17264
"Total","Framber Valdez","HOU",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,17295
"Total","Brett Martin","TEX",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,0,3.1700341224670407,3.1700341224670407,17369
"Total","Jonathan Hernandez","TEX",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.2232298074176029,0.2232298074176029,17464
"Total","Chad Sobotka","ATL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,17470
"Total","Albert Abreu","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,17485
"Total","Genesis Cabrera","STL",0,2,0,0,0,0,0,0,0,1,2,1,0,3.170034122467041,3.170034122467041,17490
"Total","Diego Castillo","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,17496
"Total","Ryan Burr","CHW",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,1,3.2140094757080084,9.181627181243904,17536
"Total","Jimmy Herget","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,17556
"Total","Tanner Scott","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,17586
"Total","Cristian Javier","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,17606
"Total","Tanner Rainey","2 Tms",0.1,5,0,81.00000081,0,0,0,0.6,-0.6,1,12.00000012,0.5,0.5,30.200615270825253,35.15546061473005,17610
"Total","Justin Lawrence","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,17639
"Total","Koda Glover","WSN",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-1,3.160431575775147,8.115276919679946,17695
"Total","Nabil Crismatt","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,17732
"Total","Evan Phillips","LAD",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,17734
"Total","Sandy Baez","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,17754
"Total","Drew Smith","NYM",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,17755
"Total","Jose Alvarado","PHI",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,17780
"Total","Trey Wingenter","DET",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.2550403594970705,3.2550403594970705,17793
"Total","Ian Gibaut","CIN",0,1,0,0,0,0,0,0,0,1,1,1,1,3.2550403594970705,3.2550403594970705,17871
"Total","Dennis Santana","TEX",0,2,0,0,0,0,0,0,0,1,2,1,-0.5,3.170034122467041,3.170034122467041,17878
"Total","Phil Maton","2 Tms",1,4,9.00000009,9.00000009,1,0,0.25,0.25,0,0,1.00000001,0,0,4.219866476698086,4.219866476698086,18064
"Total","Cody Stashak","MIN",0,1,0,0,0,0,0,0,0,1,1,1,1,3.170034122467041,3.170034122467041,18088
"Total","Ryan Helsley","STL",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8139270428395418,-2.8139270428395418,18138
"Total","Anthony Misiewicz","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,18152
"Total","James Naile","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,18186
"Total","Zac Grotz","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,18256
"Total","Jarlin Garcia","SFG",0.2,2,26.99999987,0,2,0,1,0,1,0,0,0,1,-2.887568968336792,-2.887568968336792,18282
"Total","Tyler Kinley","COL",0,2,0,0,0,0,0,0,0,1,2,1,-1,3.191419315338135,3.191419315338135,18297
"Total","Andrew Suarez","STL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,18300
"Total","Carson Fulmer","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,18311
"Total","Jacob Waguespack","TOR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,18318
"Total","Josh Sborz","TEX",0,2,0,9,0,0,0,0.5,-0.5,0,1,0,-4,6.2550403594970705,6.2550403594970705,18323
"Total","Taylor Hearn","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,18325
"Total","Josh Staumont","KCR",0.1,2,0,0,0,0,0,0,0,1,6.00000006,1,-0.5,3.148083340854281,3.148083340854281,18335
"Total","Scott Effross","CHC",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,18384
"Total","Phil Bickford","LAD",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,18519
"Total","Sam Hentges","CLE",1,2,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,18548
"Total","A.J. Minter","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,18655
"Total","Seunghwan Oh","2 Tms",0.1,2,27.00000027,0,1,27.00000027,0.5,0,0.5,0.5,3.00000003,0,5,36.17382638065791,2.1286713345627026,18719
"Total","Miguel Del Pozo","PIT",0,4,0,9,0,0,0,0.25,-0.25,1,4,1,0.5,6.191419315338135,8.119701024889945,18792
"Total","Drew Steckenrider","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,18806
"Total","Kirby Snead","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,19179
"Total","Conner Menez","SFG",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,19199
"Total","Jose Quijada","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,19200
"Total","Cole Irvin","PHI",0,1,0,0,0,0,0,0,0,1,1,1,1,3.214009475708008,3.214009475708008,19244
"Total","Seranthony Dominguez","PHI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,19249
"Total","Thomas Hatch","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,19264
"Total","Kyle Dowdy","TEX",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,19285
