Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Bruce Rondon","2 Tms",20,20,0,4,0,0,0,0,0,3,0,1,5,0.25,0.4,0.25,0.314870685338974,5766
"Total","Jorge Rondon","BAL",1,3,9,2,0,0,1,1,1,1,0,0,0,1,1,2.5,1.2109870513280232,5791
"Total","Jhan Marinez","3 Tms",6,6,0,1,1,0,0,0,0,1,0,0,1,0.2,0.333333333,0.4,0.3204633891582489,5830
"Total","Radhames Liz","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5843
"Total","Jason Motte","3 Tms",22,24,3,6,2,1,2,2,2,0,0,0,6,0.25,0.25,0.666666666,0.3745920459429423,5861
"Total","Gonzalez Germen","COL",6,6,0,0,0,0,0,0,0,3,0,0,1,0,0.5,0,0.34530600905418396,5876
"Total","Jesus Sucre","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942
"Total","Jonathan Papelbon","2 Tms",52,57,2.51162791,10,1,1,4,4,4,3,0,0,19,0.185185185,0.228070175,0.462962962,0.292023475755725,5975
"Total","Randall Delgado","ARI",15,16,0,4,0,0,0,0,0,2,0,0,2,0.285714285,0.375,0.285714285,0.30623625218868256,5985
"Total","Sugar Ray Marimon","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027
"Total","Kelvin Herrera","3 Tms",92,98,1.98529412,25,3,1,5,5,5,4,0,1,26,0.268817204,0.306122448,0.483870967,0.333890255008425,6033
"Total","Brendan Ryan","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6073
"Total","Huascar Brazoban","MIA",4,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.2206340730190277,6107
"Total","Eduardo Escobar","LAA",2,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,6153
"Total","Logan Kensing","2 Tms",2,2,0,1,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0.6210097670555115,6166
"Total","Albert Suarez","SFG",4,4,0,1,0,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.21916720271110535,6175
"Total","Dustin Molleken","DET",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8784541487693787,6200
"Total","Shaun Marcum","CLE",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6204
"Total","Dellin Betances","NYY",50,52,0.71052632,5,1,0,1,1,1,8,0,0,25,0.113636363,0.25,0.204545454,0.21981049386354592,6216
"Total","Diego Moreno","TBR",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8766688108444214,6238
"Total","Tom Gorzelanny","DET",6,6,0,2,1,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.5,0.35618239641189575,6244
"Total","Trevor Cahill","4 Tms",17,18,2.7,4,0,0,1,1,1,4,0,0,3,0.285714285,0.444444444,0.5,0.4141077995300293,6249
"Total","Scott Feldman","2 Tms",6,6,0,1,0,0,0,0,0,1,0,0,0,0.2,0.333333333,0.2,0.26151102781295776,6283
"Total","David Phelps","3 Tms",16,18,5.40000001,6,0,0,2,2,2,2,0,0,5,0.375,0.444444444,0.75,0.5022482938236661,6316
"Total","Al Alburquerque","3 Tms",14,15,0,3,1,0,0,0,0,2,0,0,5,0.23076923,0.333333333,0.307692307,0.2929066856702169,6324
"Total","Ryan Feierabend","TOR",1,2,0,1,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0.608332097530365,6336
"Total","Jake Odorizzi","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6397
"Total","Trevor May","3 Tms",56,56,0,8,1,1,0,0,0,7,0,0,20,0.163265306,0.267857142,0.224489795,0.23078930910144532,6398
"Total","Jose Cisnero","DET",17,18,1.92857143,3,0,0,1,1,1,1,0,0,9,0.176470588,0.222222222,0.352941176,0.24773483806186253,6399
"Total","Stolmy Pimentel","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6415
"Total","Tim Stauffer","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6432
"Total","Vance Worley","3 Tms",12,12,0,5,3,0,0,0,0,0,0,0,2,0.416666666,0.416666666,0.666666666,0.45747803151607513,6435
"Total","Kevin Jepsen","3 Tms",42,45,2.38235294,9,2,0,3,3,3,2,0,0,12,0.209302325,0.244444444,0.465116279,0.29875205622779,6475
"Total","Steve Cishek","8 Tms",83,86,1.265625,13,4,0,3,3,3,7,0,1,19,0.166666666,0.244186046,0.333333333,0.25433747920879096,6483
"Total","Blaine Hardy","DET",18,18,0,3,1,0,0,0,0,0,0,0,5,0.166666666,0.166666666,0.222222222,0.16624725858370462,6499
"Total","Tom Koehler","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6570
"Total","Robert Stock","2 Tms",8,8,0,2,0,0,0,0,0,1,0,0,2,0.285714285,0.375,0.285714285,0.3059936612844467,6576
"Total","Marc Rzepczynski","3 Tms",9,9,0,4,1,0,0,0,0,0,0,0,1,0.444444444,0.444444444,0.555555555,0.4313468204604255,6612
"Total","Brad Brach","5 Tms",69,73,2.4,19,5,1,4,4,4,8,0,1,14,0.296875,0.383561643,0.59375,0.41004916984741,6627
"Total","Carlos Carrasco","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6632
"Total","Jim Henderson","NYM",4,5,13.49999993,2,0,0,1,1,1,1,0,0,1,0.5,0.6,1.25,0.7167649984359741,6653
"Total","Craig Kimbrel","6 Tms",279,289,1.15714286,43,10,0,9,9,9,26,0,7,110,0.16796875,0.262975778,0.3125,0.2588201499315282,6655
"Total","Alex Colome","5 Tms",159,160,0.44628099,23,5,1,2,2,2,13,0,2,43,0.158620689,0.2375,0.248275862,0.22123273089528084,6661
"Total","JB Shuck","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677
"Total","Miguel Socolovich","2 Tms",10,11,3,2,1,0,1,1,1,0,0,0,0,0.181818181,0.181818181,0.545454545,0.2933782230723988,6697
"Total","Tyler Sturdevant","TBR",6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6780
"Total","Andrew Miller","3 Tms",71,74,0.96428571,11,2,0,2,2,2,2,0,4,29,0.161764705,0.229729729,0.279411764,0.22833145470232577,6785
"Total","Julio Teheran","MIL",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8825362920761108,6797
"Total","Robbie Ross Jr.","BOS",15,17,1.92857143,2,0,0,1,1,1,0,0,0,4,0.117647058,0.117647058,0.294117647,0.17330106566934025,6819
"Total","Sam Freeman","4 Tms",10,10,0,5,0,0,0,0,0,1,0,0,3,0.555555555,0.6,0.555555555,0.5088123142719269,6832
"Total","Jeff Manship","CLE",7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6865
"Total","Marcos Mateo","SDP",3,4,13.49999993,1,0,0,1,1,1,0,0,1,2,0.333333333,0.5,1.333333333,0.6958561390638351,6869
"Total","Collin Balester","CIN",3,3,0,1,0,1,0,0,0,0,0,0,0,0.333333333,0.333333333,1,0.5313908656438192,6883
"Total","Johnny Cueto","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6893
"Total","Chase Anderson","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895
"Total","Martin Perez","2 Tms",6,7,13.49999993,3,1,0,2,2,2,0,0,0,0,0.428571428,0.428571428,1.428571428,0.7502792051860264,6902
"Total","Eddie Gamboa","TBR",2,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.34530600905418396,6911
"Total","Joakim Soria","6 Tms",92,95,1.20895522,21,1,0,3,3,3,5,0,0,28,0.233333333,0.27368421,0.344444444,0.27189369264401886,6941
"Total","Luke Hochevar","KCR",10,11,3.375,3,0,0,1,1,1,0,0,0,2,0.272727272,0.272727272,0.545454545,0.3479038151827725,6943
"Total","Yohan Pino","KCR",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955
"Total","Brandon Dickson","STL",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8790553212165833,6979
"Total","Drew Storen","4 Tms",39,39,0,11,3,0,0,0,0,3,0,1,13,0.314285714,0.384615384,0.4,0.3477730781604082,6983
"Total","Luis Garcia","5 Tms",47,49,0.9,14,0,0,1,1,1,5,0,0,11,0.318181818,0.387755102,0.386363636,0.3450876182439376,6984
"Total","Ian Kennedy","4 Tms",96,100,1.45945946,20,4,0,4,4,4,6,0,0,24,0.212765957,0.26,0.382978723,0.27724606037139893,6986
"Total","Ryan Pressly","2 Tms",165,169,0.64285714,30,5,0,3,3,3,11,0,1,50,0.191082802,0.24852071,0.280254777,0.23663583838728053,7005
"Total","Alex Torres","NYM",4,6,13.50000003,2,0,0,2,2,2,0,0,0,2,0.333333333,0.333333333,1.333333333,0.6884314219156901,7038
"Total","Fernando Cruz","CIN",8,9,0,0,0,0,0,0,0,1,0,0,3,0,0.111111111,0,0.07732254266738892,7048
"Total","Caleb Joseph","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7087
"Total","Pat Venditte","5 Tms",8,8,0,0,0,0,0,0,0,1,0,0,3,0,0.125,0,0.0858553797006607,7108
"Total","Daniel Bard","COL",82,84,0.45,16,7,0,1,1,1,8,0,1,22,0.213333333,0.297619047,0.346666666,0.2860822862102872,7115
"Total","Daniel Hudson","6 Tms",75,77,1.01886792,15,1,0,2,2,2,8,0,1,22,0.220588235,0.311688311,0.323529411,0.28665200688622217,7146
"Total","Chris Withrow","ATL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7161
"Total","Ryan Mattheus","2 Tms",5,5,0,3,0,0,0,0,0,1,0,0,0,0.75,0.8,0.75,0.6658629179000854,7169
"Total","Jonny Venters","2 Tms",6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7175
"Total","Greg Holland","5 Tms",130,134,1.14893617,22,6,1,4,4,4,15,0,1,39,0.186440677,0.283582089,0.355932203,0.2814918342810958,7196
"Total","Matt Davidson","CHW",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7226
"Total","Nick Masset","2 Tms",3,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2936079502105713,7267
"Total","Craig Stammen","SDP",32,34,1.17391304,9,0,0,1,1,1,1,0,1,7,0.28125,0.323529411,0.375,0.30735142266049104,7274
"Total","Brad Ziegler","3 Tms",97,98,0.40298507,25,2,0,1,1,1,4,0,0,10,0.265957446,0.295918367,0.319148936,0.27176121120550195,7293
"Total","Preston Guilmet","4 Tms",4,4,0,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.5,0.3118187189102173,7303
"Total","Josh Collmenter","2 Tms",17,17,0,5,2,0,0,0,0,1,0,0,2,0.3125,0.352941176,0.4375,0.3436158579938552,7312
"Total","Chris Gimenez","MIN",3,4,0,3,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.657501608133316,7324
"Total","Casey Janssen","WSN",4,4,0,1,0,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.22020596265792847,7355
"Total","Michael Martinez","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7358
"Total","Dan Otero","2 Tms",32,35,4.2631579,15,1,0,3,3,3,0,0,1,7,0.44117647,0.457142857,0.735294117,0.5066641858645848,7385
"Total","Dillon Gee","3 Tms",3,4,0,2,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.43878073990345,7396
"Total","Javy Guerra","4 Tms",17,18,0,5,3,0,0,0,0,2,0,0,2,0.3125,0.388888888,0.5,0.3783268266254001,7407
"Total","J.A. Happ","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7410
"Total","Austin Adams","3 Tms",11,12,0,1,0,0,0,0,0,2,0,0,2,0.1,0.25,0.1,0.18754281600316366,7411
"Total","Mark Lowe","3 Tms",23,25,3.17647059,6,2,0,2,2,2,2,0,0,7,0.260869565,0.32,0.608695652,0.3867323899269104,7416
"Total","Jay Jackson","4 Tms",17,17,0,2,1,0,0,0,0,1,0,0,6,0.125,0.176470588,0.1875,0.16601185588275685,7432
"Total","Wade Davis","3 Tms",165,171,1.15384615,32,7,1,5,5,5,20,0,1,45,0.213333333,0.30994152,0.373333333,0.3004630141788059,7441
"Total","Gio Gonzalez","CHW",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,1.9791183471679688,7448
"Total","Phil Hughes","2 Tms",12,12,0,2,0,0,0,0,0,0,0,0,2,0.166666666,0.166666666,0.166666666,0.14658845464388529,7450
"Total","Anthony Swarzak","7 Tms",26,29,3.1764706,8,1,0,2,2,2,4,0,0,7,0.32,0.413793103,0.6,0.4232445092036806,7466
"Total","Ryan Webb","2 Tms",3,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2928180495897929,7474
"Total","Alex Avila","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7476
"Total","Tommy Layne","2 Tms",15,15,0,3,2,0,0,0,0,2,0,0,3,0.23076923,0.333333333,0.384615384,0.3171045978864034,7501
"Total","Evan Scribner","2 Tms",13,15,4.5,3,0,0,2,2,2,0,0,0,5,0.2,0.2,0.6,0.32840024630228676,7525
"Total","Collin McHugh","3 Tms",29,29,1.17391304,4,2,0,1,1,1,2,0,0,8,0.148148148,0.206896551,0.333333333,0.23442895864618235,7531
"Total","Jake McGee","5 Tms",92,97,1.14084507,17,6,0,3,3,3,7,0,1,19,0.191011235,0.257731958,0.359550561,0.2688317987107739,7550
"Total","Nick Vincent","6 Tms",28,29,1.5,9,1,0,1,1,1,1,0,0,10,0.321428571,0.344827586,0.464285714,0.3472415578776392,7555
"Total","Fernando Rodriguez Jr.","OAK",5,5,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.17616477012634277,7558
"Total","Colt Hynes","TOR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7560
"Total","Jordan Lyles","4 Tms",13,13,0,0,0,0,0,0,0,3,0,0,5,0,0.23076923,0,0.15920547797129705,7593
"Total","Tommy Milone","4 Tms",4,5,0,1,0,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.17677016258239747,7608
"Total","Mark Reynolds","COL",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7192159295082092,7619
"Total","Carlos Torres","3 Tms",16,18,2.45454546,4,1,0,1,1,1,2,0,1,1,0.266666666,0.388888888,0.533333333,0.3937033944659763,7624
"Total","Wilfredo Boscan","PIT",2,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43922707438468933,7655
"Total","Neil Ramirez","5 Tms",14,15,3.85714286,7,3,0,1,1,1,1,0,0,5,0.5,0.533333333,0.928571428,0.6049294352531434,7677
"Total","David Holmberg","CHW",7,8,4.5,1,0,0,1,1,1,1,0,0,1,0.142857142,0.25,0.571428571,0.33410995453596115,7725
"Total","Juan Nicasio","5 Tms",29,29,0,8,3,1,0,0,0,3,0,1,5,0.32,0.413793103,0.52,0.39889516707124384,7731
"Total","Wily Peralta","2 Tms",30,32,2.84210526,11,2,2,2,2,2,2,0,0,2,0.366666666,0.40625,0.766666666,0.4816850330680609,7738
"Total","Shawn Kelley","4 Tms",55,61,1.97560975,15,1,1,3,3,3,4,0,0,13,0.263157894,0.311475409,0.47368421,0.33190148580269735,7773
"Total","Miguel Rojas","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7802
"Total","Richard Bleier","4 Tms",38,38,0,8,1,0,0,0,0,2,0,0,5,0.222222222,0.263157894,0.25,0.23159267557294747,7803
"Total","Hunter Strickland","6 Tms",75,76,0.57446809,17,4,0,1,1,1,8,0,2,18,0.257575757,0.355263157,0.363636363,0.322813901462053,7836
"Total","Jerry Blevins","2 Tms",21,21,0,1,0,0,0,0,0,3,0,0,4,0.055555555,0.19047619,0.055555555,0.13995052235467093,7841
"Total","Andrew Albers","2 Tms",5,5,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0.13859881162643434,7853
"Total","Tyson Ross","TEX",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7872
"Total","Josh Lindblom","MIL",5,5,0,1,0,0,0,0,0,1,0,0,1,0.25,0.4,0.25,0.3141543745994568,7882
"Total","Ryan Flaherty","BAL",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.242019534111023,7888
"Total","Eric Sogard","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7927
"Total","Christian Friedrich","COL",5,5,0,2,0,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.35232954025268554,7942
"Total","Cory Gearrin","5 Tms",28,29,1.28571429,7,1,0,1,1,1,1,0,0,10,0.25,0.275862068,0.392857142,0.2838833866448238,7947
"Total","Frank Herrmann","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7960
"Total","Anthony Bass","5 Tms",46,48,0.81818182,12,1,1,1,1,1,3,0,0,9,0.266666666,0.3125,0.4,0.30989834293723106,7982
"Total","Marcus Walden","BOS",11,11,0,2,2,0,0,0,0,1,0,0,3,0.2,0.272727272,0.4,0.2839657176624645,8004
"Total","Jason Gurka","COL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8007
"Total","Glen Perkins","MIN",42,43,0.84375,9,0,0,1,1,1,1,0,1,6,0.219512195,0.255813953,0.292682926,0.24462738148001736,8041
"Total","Jason Vargas","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044
"Total","Will Smith","5 Tms",163,169,0.675,24,6,0,3,3,3,18,0,2,61,0.161073825,0.260355029,0.261744966,0.24021661845890022,8048
"Total","Dan Jennings","3 Tms",21,22,0,3,0,0,0,0,0,2,0,0,8,0.15,0.227272727,0.15,0.18246832219037143,8073
"Total","Bryan Shaw","3 Tms",54,55,0.79411765,16,2,1,1,1,1,5,0,0,13,0.32,0.381818181,0.46,0.36602240042252976,8110
"Total","Jaime Garcia","2 Tms",4,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.21988268196582794,8137
"Total","Yovani Gallardo","SEA",4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8173
"Total","Kevin Siegrist","STL",25,27,5.4,9,2,1,3,3,3,3,0,0,5,0.375,0.444444444,0.916666666,0.5500600404209561,8180
"Total","Steven Wright","BOS",5,5,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0,0.13790591955184936,8185
"Total","David Robertson","7 Tms",161,166,0.68067227,30,8,0,3,3,3,15,0,2,53,0.201342281,0.28313253,0.315436241,0.26890290681138096,8241
"Total","J.P. Howell","2 Tms",14,14,0,0,0,0,0,0,0,1,0,0,4,0,0.071428571,0,0.049499575580869405,8245
"Total","Paolo Espino","3 Tms",18,18,0,0,0,0,0,0,0,2,0,0,2,0,0.111111111,0,0.07732251948780483,8246
"Total","Huston Street","LAA",63,63,0,11,2,0,0,0,0,1,0,0,15,0.177419354,0.19047619,0.209677419,0.17618026052202498,8258
"Total","Ross Ohlendorf","2 Tms",23,24,1.8,5,2,0,1,1,1,3,0,1,6,0.25,0.375,0.5,0.3795612007379532,8268
"Total","Tony Sipp","2 Tms",26,26,0,6,1,0,0,0,0,0,0,0,6,0.23076923,0.23076923,0.269230769,0.2169694831738105,8280
"Total","JC Ramirez","3 Tms",10,10,0,2,0,0,0,0,0,0,0,0,4,0.2,0.2,0.2,0.17569082975387573,8302
"Total","Lucas Luetge","3 Tms",17,17,0,2,0,0,0,0,0,2,0,0,6,0.133333333,0.235294117,0.133333333,0.18499686437494614,8337
"Total","AJ Ramos","3 Tms",107,110,1.08,15,4,0,3,3,3,18,0,2,32,0.166666666,0.318181818,0.311111111,0.29166323921897197,8350
"Total","Steve Geltz","TBR",9,9,0,1,0,0,0,0,0,0,0,0,1,0.111111111,0.111111111,0.111111111,0.0978693167368571,8402
"Total","Deolis Guerra","5 Tms",22,22,0,6,3,0,0,0,0,1,0,0,5,0.285714285,0.318181818,0.428571428,0.32039946859533136,8410
"Total","Ehire Adrianza","MIN",2,2,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.7990249693393707,8418
"Total","Adam Wilk","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421
"Total","Michael Brady","OAK",5,5,0,1,1,0,0,0,0,0,0,0,2,0.2,0.2,0.4,0.2464336633682251,8461
"Total","Buddy Boshers","2 Tms",3,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,8490
"Total","Danny Farquhar","3 Tms",21,22,2.07692308,4,0,0,1,1,1,5,0,0,6,0.235294117,0.409090909,0.411764705,0.367929762059992,8501
"Total","Jeff Beliveau","TOR",2,3,27.00000027,2,0,0,1,1,1,0,0,0,0,0.666666666,0.666666666,1.666666666,0.952184796333313,8504
"Total","Michael Kohn","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8505
"Total","Tyler Cloyd","MIA",4,4,0,1,0,0,0,0,0,1,0,0,2,0.333333333,0.5,0.333333333,0.39226508140563965,8536
"Total","Justin Miller","3 Tms",16,17,2.45454546,4,1,0,1,1,1,1,0,0,5,0.266666666,0.3125,0.533333333,0.35710183903574944,8580
"Total","Dustin McGowan","MIA",14,14,0,2,1,0,0,0,0,1,0,0,3,0.153846153,0.214285714,0.23076923,0.20008817740849086,8600
"Total","Kendrys Morales","2 Tms",2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.6899120509624481,8610
"Total","Tanner Roark","WSN",4,4,0,3,1,0,0,0,0,0,0,0,1,0.75,0.75,1,0.7522306442260742,8753
"Total","Wade Miley","CIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8779
"Total","Andrew Cashner","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8782
"Total","Oliver Drake","6 Tms",30,30,0,5,1,0,0,0,0,0,0,0,8,0.166666666,0.166666666,0.2,0.1587511956691742,8823
"Total","Antonio Bastardo","2 Tms",16,16,0,5,3,0,0,0,0,2,0,0,3,0.357142857,0.4375,0.571428571,0.43070585280656815,8844
"Total","Arcenio Leon","DET",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8766688108444214,8846
"Total","Ryan Cook","3 Tms",4,4,0,3,0,0,0,0,0,0,0,0,1,0.75,0.75,0.75,0.6602946072816849,8855
"Total","Matt Reynolds","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8887
"Total","Arquimedes Caminero","2 Tms",17,17,0,6,2,0,0,0,0,1,0,1,2,0.4,0.470588235,0.533333333,0.4374159048585331,8992
"Total","Cesar Valdez","BAL",14,14,0,3,0,0,0,0,0,0,0,0,2,0.214285714,0.214285714,0.214285714,0.1886168888636998,9013
"Total","Adam Warren","4 Tms",19,19,0,4,0,0,0,0,0,1,0,0,5,0.222222222,0.263157894,0.222222222,0.22147259900444433,9029
"Total","Jeanmar Gomez","2 Tms",62,62,0,20,1,0,0,0,0,3,0,1,9,0.344827586,0.387096774,0.362068965,0.33449102505560846,9033
"Total","J.J. Hoover","2 Tms",17,17,0,1,0,0,0,0,0,2,0,0,7,0.066666666,0.176470588,0.066666666,0.13284066144157858,9037
"Total","John Axford","3 Tms",47,48,1,15,1,0,1,1,1,3,0,0,10,0.333333333,0.375,0.422222222,0.35047117496530217,9059
"Total","Kirby Yates","4 Tms",94,99,1.58823529,23,2,0,4,4,4,7,0,1,35,0.252747252,0.313131313,0.406593406,0.3132380662542401,9073
"Total","Zach Putnam","CHW",14,16,10.12499999,3,0,0,3,3,3,5,0,0,3,0.272727272,0.5,1.09090909,0.6023522466421127,9080
"Total","Brad Hand","9 Tms",141,146,0.98181818,22,5,1,4,4,4,10,0,2,38,0.164179104,0.232876712,0.305970149,0.23608011170609355,9111
"Total","Gregory Infante","CHW",8,8,0,1,0,0,0,0,0,2,0,0,2,0.166666666,0.375,0.166666666,0.28239905834198,9119
"Total","Nathan Eovaldi","2 Tms",2,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,9132
"Total","Casey Kelly","2 Tms",2,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4397653639316559,9174
"Total","Kyle Lobstein","3 Tms",5,5,0,0,0,0,0,0,0,2,0,0,3,0,0.4,0,0.2764657139778137,9178
"Total","Koji Uehara","2 Tms",43,43,0,5,2,0,0,0,0,1,0,0,21,0.119047619,0.139534883,0.166666666,0.13580199868180032,9227
"Total","Alex Wilson","2 Tms",24,24,1.58823529,7,2,0,1,1,1,0,0,1,4,0.304347826,0.333333333,0.52173913,0.36339561889568966,9239
"Total","Simon Castro","2 Tms",4,4,0,0,0,0,0,0,0,1,0,0,2,0,0.25,0,0.1732485145330429,9243
"Total","Daniel Corcino","LAD",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9266
"Total","Chris Davis","BAL",1,2,27.00000027,1,0,0,1,1,1,0,0,0,1,0.5,0.5,2,0.9697680473327637,9272
"Total","Rob Scahill","2 Tms",17,18,0,5,1,0,0,0,0,0,0,0,7,0.277777777,0.277777777,0.333333333,0.265168954928716,9286
"Total","Dylan Axelrod","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9303
"Total","Buddy Baumann","SDP",4,6,13.49999993,2,0,0,2,2,2,0,0,0,1,0.333333333,0.333333333,1.333333333,0.6599618593851725,9309
"Total","Patrick Corbin","ARI",3,3,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2928180495897929,9323
"Total","Jared Hughes","5 Tms",39,40,1.08,10,2,0,1,1,1,6,0,0,6,0.294117647,0.4,0.44117647,0.37064865082502363,9325
"Total","Brandon Morrow","3 Tms",24,25,1.42105263,5,0,0,1,1,1,0,0,1,4,0.208333333,0.24,0.333333333,0.25007920265197753,9346
"Total","Josh Tomlin","2 Tms",27,29,2.57142857,6,0,0,2,2,2,2,0,0,8,0.222222222,0.275862068,0.444444444,0.30366215829191534,9388
"Total","Zac Rosscup","4 Tms",8,9,0,3,1,0,0,0,0,0,0,0,3,0.333333333,0.333333333,0.444444444,0.33261677291658187,9419
"Total","Doug Fister","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9425
"Total","Dallas Keuchel","MIN",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3479514420032501,9434
"Total","Ryan Buchter","4 Tms",18,18,0,2,0,0,0,0,0,2,0,0,5,0.125,0.222222222,0.125,0.1743738353252411,9456
"Total","Dan Straily","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9460
"Total","George Kontos","3 Tms",19,20,2.45454546,7,2,0,1,1,1,1,0,0,5,0.368421052,0.4,0.631578947,0.43747295439243317,9486
"Total","Jeremy Jeffress","3 Tms",69,69,0,14,1,0,0,0,0,7,0,1,21,0.229508196,0.318840579,0.245901639,0.26401772188103717,9490
"Total","Bud Norris","5 Tms",66,67,1.125,12,1,0,2,2,2,3,0,3,15,0.196721311,0.268656716,0.311475409,0.25935350514169947,9492
"Total","Austin Bibens-Dirkx","TEX",4,4,0,1,1,0,0,0,0,0,0,0,3,0.25,0.25,0.5,0.3118187189102173,9559
"Total","Michael Blazek","2 Tms",12,12,0,2,0,0,0,0,0,1,0,1,3,0.2,0.333333333,0.2,0.26326445241769153,9654
"Total","Vidal Nuno","3 Tms",19,20,0,2,0,0,0,0,0,1,0,0,5,0.105263157,0.15,0.105263157,0.12240585088729858,9674
