Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Steve Geltz","TBR",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,3.1335937500000006,8402
"Total","Deolis Guerra","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,8410
"Total","Buddy Boshers","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,8490
"Total","Danny Farquhar","3 Tms",1,5,9,0,1,0,0.2,0,0.2,0.5,2,0.5,-2.5,1.146544075004821,4.590951120846038,8501
"Total","Justin Miller","COL",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,5.644961490656073,8580
"Total","Dustin McGowan","2 Tms",0.1,4,0,27.00000027,0,0,0,0.25,-0.25,0.666666666,9.00000009,0.66666667,-0.33333333,12.13960532600838,12.139605326008382,8600
"Total","Tanner Roark","WSN",0.1,3,0,0,0,0,0,0,0,1,3.00000003,0.33333333,1,3.13359375,7.560615916116898,8753
"Total","Oliver Drake","2 Tms",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.185824584960937,5.175030466914177,8823
"Total","Antonio Bastardo","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1433187246565755,7.5703408907734735,8844
"Total","Arcenio Leon","DET",0,1,0,0,0,0,0,0,0,1,1,1,-3,3.1576396942138674,3.1576396942138674,8846
"Total","Ryan Cook","OAK",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,8855
"Total","Arquimedes Caminero","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,8992
"Total","Cesar Valdez","BAL",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.17003412246704,4.934396249055863,9013
"Total","Adam Warren","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.831914498585765,-2.831914498585765,9029
"Total","Jeanmar Gomez","3 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-2,-2.8178030477487965,-2.8178030477487965,9033
"Total","J.J. Hoover","CIN",0,1,0,0,0,0,0,0,0,1,1,1,1,3.13359375,3.13359375,9037
"Total","John Axford","OAK",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.146560472843019,17.143362763421166,9059
"Total","Kirby Yates","3 Tms",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,1,6.00000006,0.5,-2.5,12.16489362170917,17.12494893316008,9073
"Total","Zach Putnam","CHW",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,9080
"Total","Brad Hand","4 Tms",3.2,11,9.81818184,0,4,0,0.36363636,0,0.36363636,0.222222222,0.54545455,0.28571429,0,0.9731726129175531,2.3162934653049194,9111
"Total","Gregory Infante","CHW",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.159035634994507,8.304667782085765,9119
"Total","Nathan Eovaldi","BOS",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,0,7.714009453208008,7.714009453208008,9132
"Total","Kyle Lobstein","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,9178
"Total","Alex Wilson","2 Tms",2,7,4.50000002,4.50000002,1,0,0.14285714,0.14285714,0,0,0.5,0,1,3.6634923164915296,3.6634923164915296,9239
"Total","Rob Scahill","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,9286
"Total","Jared Hughes","4 Tms",2.2,6,3.37499998,0,1,0,0.16666667,0,0.16666667,0.2,0.375,0.2,1,2.417134479394087,2.970512241858033,9325
"Total","Brandon Morrow","LAD",0,1,0,0,0,0,0,0,0,1,1,1,0,3.1576396942138674,3.1576396942138674,9346
"Total","Josh Tomlin","ATL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,9388
"Total","Doug Fister","WSN",0,1,0,0,0,0,0,0,0,1,1,1,-3,3.13359375,3.13359375,9425
"Total","Ryan Buchter","3 Tms",1.1,5,13.50000003,0,2,0,0.4,0,0.4,0.25,0.75,0.33333333,1,0.16929108329479048,1.4184916465703228,9456
"Total","George Kontos","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,9486
"Total","Jeremy Jeffress","2 Tms",1.1,5,13.50000003,0,2,0,0.4,0,0.4,0.333333333,0.75,0.5,0.5,2.429813097288943,2.4298130972889433,9490
"Total","Austin Bibens-Dirkx","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,9559
"Total","Michael Blazek","MIL",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,3.1387804031527673,3.1387804031527673,9654
"Total","Vidal Nuno","2 Tms",0.1,2,0,0,0,27.00000027,0,0,0,1,3.00000003,0,5,42.15487025639193,8.491288816669647,9674
"Total","Louis Coleman","DET",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,4.812046673893929,9720
"Total","Burke Badenhop","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,9736
"Total","David Hale","3 Tms",1.1,4,0,6.74999997,0,0,0,0.25,-0.25,0.333333333,1.49999999,0.33333333,-0.5,5.429854913109249,5.429854913109249,9756
"Total","Joe Kelly","3 Tms",2.2,11,13.50000003,3.37500001,4,0,0.36363636,0.09090909,0.27272727,0.333333333,1.5,0.5,0.25,1.2963968532832955,1.2963968532832955,9761
"Total","Garrett Richards","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,9784
"Total","Rex Brothers","COL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.13359375,3.13359375,9794
"Total","Sergio Romo","OAK",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,9817
"Total","Chaz Roe","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1470126628875734,3.1470126628875734,9866
"Total","Travis Wood","KCR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,9884
"Total","Chris Rusin","COL",0.2,3,13.50000014,13.50000014,1,0,0.33333333,0.33333333,0,0,1.50000002,0,1,4.659035649994507,7.327245125133366,9895
"Total","Chris Volstad","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,9901
"Total","Pedro Villarreal","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,9904
"Total","Bobby Parnell","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,9926
"Total","Brandon Kintzler","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-1,3.162832212430115,8.455918645127444,9939
"Total","Mike Dunn","2 Tms",1.1,8,13.50000003,0,2,0,0.25,0,0.25,0.428571428,2.25000001,0.5,-0.33333333,0.1670762464919231,3.1508850768813046,9948
"Total","Tom Wilhelmsen","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0,0,0,1,-2.856681335343425,-2.856681335343425,9975
"Total","Christian Bethancourt","SDP",0,1,0,9,0,0,0,1,-1,0,1,0,-2,6.157639694213867,6.157639694213867,10028
"Total","Tyler Matzek","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,10058
"Total","Brooks Raley","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,10061
"Total","Ian Krol","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,10066
"Total","Caleb Thielbar","MIN",1,3,0,0,0,0,0,0,0,0.333333333,1,0.33333333,0,3.19836953452703,4.851721288477149,10078
"Total","Brad Boxberger","3 Tms",1.1,5,0,0,0,0,0,0,0,0.4,1.5,0.4,-0.5,3.1497981069731966,4.641702522167887,10133
"Total","Ryan Weber","2 Tms",1,3,18.00000018,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-0.7798436564855957,0.873508113998041,10160
"Total","Jose Ramirez","2 Tms",1,2,0,0,0,0,0,0,0,0,0,0,1,3.148092381199541,3.148092381199541,10171
"Total","Aroldis Chapman","2 Tms",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,-3,6.1574908487017606,6.1574908487017606,10233
"Total","Bryan Morris","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,10234
"Total","Alexi Ogando","2 Tms",1.2,4,5.39999999,0,1,0,0.25,0,0.25,0,0,0,1,1.941373732090251,3.7121825772873036,10261
"Total","Josh Smoker","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1583376645989523,8.113183008503752,10285
"Total","Ryan Tepera","3 Tms",3.2,12,4.9090909,7.36363636,0.66666667,0,0.16666667,0.25,-0.08333333,0.25,1.36363636,0.28571429,1,4.51759292315619,4.998782593606605,10291
"Total","Chad Bell","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10297
"Total","Erasmo Ramirez","WSN",0,1,0,0,0,0,0,0,0,1,1,1,1,3.2550403594970705,3.2550403594970705,10314
"Total","Michael Tonkin","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,10315
"Total","Juan Minaya","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1634226559327985,3.1634226559327985,10341
"Total","Aaron Loup","3 Tms",1.1,7,0,6.75000002,0,0,0,0.14285714,-0.14285714,0.75,3.00000001,0.5,-0.5,5.403105881942901,8.04964907844249,10343
"Total","Robbie Erlin","SDP",1,4,9,9,1,0,0.25,0.25,0,0.333333333,2,0.5,0.5,4.178290875574174,4.178290875574174,10354
"Total","Carlos Contreras","CIN",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.13359375,4.609267790615559,10386
"Total","Brooks Pounders","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,10387
"Total","Mychal Givens","2 Tms",1.1,4,13.50000014,0,2,0,0.5,0,0.5,0,0,0,1,0.1686157999446105,2.647340963783538,10430
"Total","Hunter Cervenka","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10510
"Total","Drew Hayes","CIN",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.146560382843017,4.812161129713059,10528
"Total","Dean Kiekhefer","2 Tms",0,2,0,0,0,9,0,0,0,1,2,1,-3.33333333,16.151184113820396,4.816784860690435,10529
"Total","Jake Petricka","2 Tms",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0,0,0,1,1.66896230790977,4.252267598748946,10534
"Total","Daniel Webb","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,10558
"Total","Addison Reed","4 Tms",3.2,11,7.36363636,2.45454545,3,0,0.27272727,0.09090909,0.18181818,0.2,0.81818182,0.28571429,1,2.327103329459867,3.617145431978636,10586
"Total","Scott Alexander","2 Tms",0.1,3,0,27.00000027,0,27.00000027,0,0.33333333,-0.33333333,0.5,6.00000006,0,-3.33333333,51.18299517270242,18.15061248823831,10591
"Total","Adam Liberatore","LAD",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,10637
"Total","Andrew Bellatti","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.8443667176259124,2.448719715071416,10657
"Total","Tyler Thornburg","BOS",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,10688
"Total","Drew Hutchison","DET",1,2,0,0,0,0,0,0,0,0,0,0,1,3.150833082391107,3.150833082391107,10732
"Total","Trevor Rosenthal","STL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,10745
"Total","Shane Greene","3 Tms",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.2094386267607753,0.20943862676077574,10756
"Total","Michael Mariot","PHI",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0.333333333,1.49999999,0.5,-1,0.14656039784301766,5.1433626134691295,10835
"Total","Adam Kolarek","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.17347623099310994,0.17347623099310994,10843
"Total","Chasen Shreve","2 Tms",1.1,3,13.50000003,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0.16453487127201827,0.1645348712720187,10855
"Total","Christian Bergman","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.140077066421509,3.140077066421509,10925
"Total","Josh A. Smith","2 Tms",1,3,0,0,0,9,0,0,0,0.333333333,1,0,10,16.174529504776,5.102811214327812,10946
"Total","Ryan O'Rourke","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,10976
"Total","Chase Whitley","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10982
"Total","Kevin Shackelford","CIN",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1576396942138674,8.494058644491584,11012
"Total","Casey Lawrence","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11121
"Total","Vince Velasquez","PHI",0,1,0,9,0,0,0,1,-1,0,1,0,-1,6.170034122467041,6.170034122467041,11189
"Total","C.J. Riefenhauser","TBR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,11193
"Total","Zach Neal","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,11294
"Total","Tyler Lyons","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,11334
"Total","Tommy Kahnle","2 Tms",1.1,4,13.50000014,0,2,0,0.5,0,0.5,0,0,0,1,0.17991797308227575,1.514022710651705,11384
"Total","Danny Barnes","TOR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11388
"Total","Drew Pomeranz","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.148050141226111,8.932895327729996,11426
"Total","Brandon Workman","BOS",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,11428
"Total","A.J. Schugel","PIT",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.157639724213867,6.157639724213867,11432
"Total","Jesse Biddle","2 Tms",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.8127795342584228,-2.8127795342584228,11437
"Total","Johnny Barbato","DET",0,2,0,0,0,9,0,0,0,1,2,1,-5,16.160431575775146,4.812046673893929,11440
"Total","Matt Grace","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,11449
"Total","Sammy Solis","WSN",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.151184113774157,1.151184113774157,11457
"Total","Bryan Mitchell","NYY",1,2,0,0,0,0,0,0,0,0,0,0,1,3.141609064657803,3.141609064657803,11479
"Total","Joely Rodriguez","3 Tms",1,8,18,18,1,9,0.25,0.25,0,0.5,5,0.66666667,-0.27777778,18.210471502960516,8.628185383499458,11487
"Total","Brandon Cunniff","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,11509
"Total","Josh Osich","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11528
"Total","Jose Urena","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,11589
"Total","Deck McGuire","CIN",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11596
"Total","Heath Hembree","BOS",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1559693336775765,7.867881562025099,11632
"Total","Mayckol Guaipe","SEA",1,2,0,0,0,0,0,0,0,1,1,0.5,-2,3.1379159609044507,6.27919074839005,11663
"Total","Josh Lucas","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,11686
"Total","Sam Dyson","3 Tms",2.1,6,7.71428573,3.85714286,2,0,0.33333333,0.16666667,0.16666667,0,0.42857143,0,-2,2.7202776765861283,2.7202776765861283,11710
"Total","Erik Goeddel","LAD",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1604315757751467,3.1604315757751467,11712
"Total","Justin Grimm","CHC",1.1,3,6.75000002,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.6488583766335478,2.755613909862106,11720
"Total","Carlos Ramirez","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,11743
"Total","Luke Jackson","ATL",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.333333333,1.50000002,0.5,0,0.20271436552307165,0.20271436552307165,11752
"Total","Kyle Ryan","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,11753
"Total","Myles Jaye","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,11769
"Total","Hansel Robles","2 Tms",2.1,9,15.42857145,3.85714286,4,7.71428573,0.44444444,0.11111111,0.33333333,0.25,1.28571429,0,1,12.146420001162499,2.9822552001141887,11801
"Total","Hector Neris","2 Tms",1.2,5,21.60000009,0,4,0,0.8,0,0.8,0,0,0,1,-1.590944976657242,-0.5915845245377764,11804
"Total","Michael Feliz","2 Tms",0.2,3,0,13.49999993,0,13.49999993,0,0.33333333,-0.33333333,0.5,2.99999999,0,-5,27.168624233465547,7.668624330965544,11903
"Total","David Rollins","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1368354081864416,8.133637698764588,11928
"Total","Taylor Cole","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,11964
"Total","Matt Andriese","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.8434164239344017,1.5836057421824956,12022
"Total","Brian Flynn","KCR",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.1465603828430178,1.1465603828430178,12027
"Total","J.R. Graham","MIN",0,1,0,0,0,9,0,0,0,1,1,0,1,16.13359375,4.609267790615559,12042
"Total","Felipe Vazquez","2 Tms",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.1433187171565753,1.3925192804321076,12076
"Total","Branden Pinder","NYY",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,12093
"Total","Yimi Garcia","3 Tms",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-2,3.180651685267223,7.621759941553268,12095
"Total","Kendry Flores","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,12118
"Total","Matt Stites","ARI",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.13359375,3.13359375,12165
"Total","Domingo Tapia","SDP",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,12178
"Total","Cody Martin","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,12182
"Total","Cody Allen","CLE",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1533888817088545,7.844322636719703,12183
"Total","Seth Maness","STL",1,3,0,0,0,0,0,0,0,0.333333333,1,0.33333333,0,3.13359375,3.13359375,12235
"Total","Dan Winkler","2 Tms",0.2,5,0,0,0,0,0,0,0,0.75,4.50000005,0.75,-0.5,7.663836953340454,7.663836953340455,12237
"Total","Colton Murray","PHI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,12264
"Total","Aaron Brooks","OAK",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,1,7.660431553275147,7.660431553275147,12272
"Total","Leonel Campos","2 Tms",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,-2,3.1509921074046527,3.1509921074046527,12277
"Total","Evan Marshall","2 Tms",0.2,4,13.50000014,0,1,0,0.25,0,0.25,0.75,4.50000005,1,0,0.18028489927551306,2.6786860445645857,12297
"Total","Chris Bassitt","OAK",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-1,3.13359375,3.13359375,12304
"Total","Jacob Barnes","3 Tms",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1676233661872986,4.72523596412965,12323
"Total","Kevin Quackenbush","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.140077066421509,3.140077066421509,12360
"Total","Seth Lugo","NYM",1,4,9.00000009,0,1,9.00000009,0.25,0,0.25,0.333333333,1.00000001,0,2.5,14.16549164327942,4.410223076273876,12447
"Total","Chasen Bradford","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,12452
"Total","Cory Mazzoni","SDP",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.157639694213866,4.9364459931850435,12537
"Total","Drew Gagnon","NYM",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,1,3.2140094757080084,9.181627181243904,12545
"Total","Tony Cingrani","CIN",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.14656039784301766,2.6449615056560734,12555
"Total","Blake Treinen","3 Tms",1.2,9,0,0,0,0,0,0,0,0.571428571,2.40000001,0.44444444,0.5,3.172890940608454,5.057655820638873,12572
"Total","Nick Ramirez","DET",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.2140094757080084,15.149244886779801,12575
"Total","DJ Johnson","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,12578
"Total","Adam Morgan","PHI",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,0,3.17115154270411,3.17115154270411,12580
"Total","Nate Karns","SEA",0.2,3,13.49999993,0,1,13.49999993,0.33333333,0,0.33333333,0.666666666,2.99999999,1,-3.33333333,19.64656030034302,2.6449615056560734,12638
"Total","Roenis Elias","2 Tms",1,3,9,9,1,0,0.33333333,0.33333333,0,0,1,0,1,4.191526444977842,4.191526444977842,12673
"Total","Nick Martinez","SDP",0,2,0,0,0,18,0,0,0,1,2,0,5,29.18373568058014,6.144474488496781,12730
"Total","Rafael Montero","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,12760
"Total","Chris Devenski","3 Tms",1.1,3,6.75000002,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.6950378504178227,2.805314906162256,12763
"Total","John Brebbia","STL",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.807980120445456,-2.807980120445456,12777
"Total","Sam Gaviglio","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,12778
"Total","Sean Gilmartin","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,12781
"Total","Raul Alcantara","OAK",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,12790
"Total","Michael Kelly","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,12791
"Total","Noe Ramirez","LAA",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1961501759089805,3.1961501759089805,12800
"Total","Chris Reed","MIA",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,-1,3.1335937500000006,3.1335937500000006,12801
"Total","Matt Wisler","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,12804
"Total","Andrew Kittredge","TBR",0,1,0,0,0,9,0,0,0,1,1,0,1,16.17003412246704,4.934396249055863,12828
"Total","Elvis Araujo","PHI",0.2,6,13.49999993,26.99999987,0.5,0,0.16666667,0.33333333,-0.16666667,0.333333333,4.49999998,0.5,-0.25,13.646560330343018,18.64336254596913,12854
"Total","Matt Barnes","BOS",1,7,18.00000018,0,2,0,0.28571429,0,0.28571429,0.666666666,4.00000004,0.8,-1.25,-0.8367614430967407,-0.8367614430967407,12863
"Total","Danny Hultzen","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,12874
"Total","Alex Claudio","2 Tms",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1690434135731844,5.158249295526424,12890
"Total","Ken Giles","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,12910
"Total","Dylan Bundy","BAL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,12917
"Total","Archie Bradley","2 Tms",1.2,6,0,0,0,0,0,0,0,0.5,1.2,0.33333333,0.5,3.1713925360808135,5.423533350214614,12918
"Total","Gabriel Ynoa","BAL",0,2,0,0,0,0,0,0,0,1,2,1,-0.5,3.214009475708008,5.203215357661247,12938
"Total","Joe Musgrove","HOU",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,12970
"Total","Mauricio Cabrera","ATL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,12975
"Total","Andrew Chafin","3 Tms",2.1,8,7.71428576,0,2,0,0.25,0,0.25,0.375,1.28571429,0.5,-1,1.4575040383061433,2.1660833654766476,12988
"Total","Colten Brewer","BOS",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.2140094907080079,0.2140094907080079,12997
"Total","Robby Scott","BOS",0,1,0,0,0,0,0,0,0,0,0,0,1,6.157639694213867,6.157639694213867,13042
"Total","Reymin Guduan","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,13058
"Total","Wei-Yin Chen","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,13071
"Total","Derek Law","2 Tms",0.2,3,0,0,0,0,0,0,0,0,0,0,1,3.161268567745915,5.64129622347137,13133
"Total","Frank Garces","SDP",1,2,0,0,0,0,0,0,0,0,0,0,1,3.13359375,4.609267790615559,13144
"Total","Carson Smith","SEA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,3.1335937500000006,13172
"Total","Kyle Crick","2 Tms",0.1,3,0,0,0,0,0,0,0,1,6.00000006,0.66666667,-1,3.1717321394817093,15.106967550553502,13182
"Total","Jordan Weems","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,13190
"Total","Joe Biagini","2 Tms",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-2,3.18367238050549,3.18367238050549,13194
"Total","Warwick Saupold","DET",1,5,9,0,1,0,0.2,0,0.2,0.25,1,0.33333333,1,4.158570321391654,4.158570321391654,13211
"Total","Michael Fulmer","3 Tms",1.2,3,0,0,0,0,0,0,0,0,0,0,1,3.1694747449678844,4.057696385566434,13218
"Total","Louis Head","2 Tms",1,2,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,13259
"Total","Danny Coulombe","2 Tms",1.1,5,6.74999997,0,1,0,0.2,0,0.2,0.2,0.75,0.25,-1,1.6776782111428796,2.9176920204053998,13293
