Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Brad Brach","3 Tms",5,18,1.5,0.285714285,0.428571428,0.285714285,0.25,0.25,0.166666666,0,0.57142857,0.28571429,0.14285714,0.28571429,0.5,0.21428571,6627
"Total","Carlos Carrasco","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6632
"Total","Craig Kimbrel","LAD",0.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6655
"Total","Alex Colome","2 Tms",1,5,1,0.333333333,0.333333333,0.333333333,0,0,1,0,0.33333333,0,0.66666667,0,1,0,6661
"Total","Miguel Socolovich","STL",0.1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6697
"Total","Tyler Sturdevant","TBR",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6780
"Total","Andrew Miller","2 Tms",2.1,12,0.5,0,0.333333333,0.666666666,0,0,0.5,0,0.5,0.16666667,0.33333333,0.16666667,0.16666667,0.66666667,6785
"Total","Julio Teheran","LAA",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6797
"Total","Robbie Ross Jr.","BOS",4.1,14,3,0.2,0.6,0.2,0,0,0,0,0.6,0.3,0.1,0.1,0.6,0.3,6819
"Total","Sam Freeman","3 Tms",4.2,17,0.5,0.25,0.25,0.5,0,0,0,0,0.375,0.125,0.5,0,0.75,0.25,6832
"Total","Jeff Manship","CLE",2.2,7,4,0,0.8,0.2,1,0,0,0,0.4,0.4,0.2,0.4,0.4,0.2,6865
"Total","Marcos Mateo","SDP",0.2,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6869
"Total","Collin Balester","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6883
"Total","Martin Perez","2 Tms",0.2,5,3,0.2,0.6,0.2,0,0,0.333333333,0,0.4,0.6,0,0.2,0.4,0.4,6902
"Total","Joakim Soria","2 Tms",1.2,4,1,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,6941
"Total","Luke Hochevar","KCR",2,8,0.666666666,0.285714285,0.285714285,0.428571428,0,0,0,0,0.28571429,0.57142857,0.14285714,0,0.57142857,0.42857143,6943
"Total","Yohan Pino","KCR",0.1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,6955
"Total","Drew Storen","2 Tms",2.1,7,3,0.25,0.75,0,0,0,0.333333333,0,0.75,0.25,0,0,0.75,0.25,6983
"Total","Luis Garcia","5 Tms",5,16,1.5,0,0.6,0.4,0,0,0.166666666,0,0.4,0.6,0,0.1,0.3,0.6,6984
"Total","Ian Kennedy","3 Tms",1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6986
"Total","Ryan Pressly","MIN",5.2,20,0.4,0.363636363,0.181818181,0.454545454,0.2,0,0,0.5,0.23076923,0.46153846,0.30769231,0.23076923,0.69230769,0.07692308,7005
"Total","Miguel Gonzalez","CHW",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7024
"Total","Alex Torres","NYM",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7038
"Total","Fernando Cruz","CIN",2,7,0.5,0,0.333333333,0.666666666,0.5,0,0,0,1,0,0,0.33333333,0.33333333,0.33333333,7048
"Total","Pat Venditte","2 Tms",0.1,7,3,0.2,0.6,0.2,0,0,0,0,0.2,0.8,0,0.2,0.4,0.4,7108
"Total","Daniel Bard","COL",0.2,3,2,0,1,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0.5,7115
"Total","Daniel Hudson","4 Tms",3.2,11,0.5,0,0.333333333,0.666666666,0,0,0,0,0.16666667,0.33333333,0.5,0.5,0.33333333,0.16666667,7146
"Total","Chris Withrow","ATL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7161
"Total","Ryan Mattheus","CIN",0.2,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0,1,0,7169
"Total","Greg Holland","2 Tms",1.1,10,3,0.4,0.6,0,0,0,0.666666666,0,0.6,0.4,0,0,0.4,0.6,7196
"Total","Nick Masset","ATL",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7267
"Total","Craig Stammen","SDP",8.2,35,0.818181818,0.130434782,0.391304347,0.478260869,0,0.09090909,0.111111111,0,0.41666667,0.45833333,0.125,0.16666667,0.41666667,0.41666667,7274
"Total","Brad Ziegler","2 Tms",3.1,12,2,0.4,0.4,0.2,0,0,0,0,0.2,0.5,0.3,0.1,0.7,0.2,7293
"Total","Josh Collmenter","2 Tms",1.1,7,0.5,0,0.333333333,0.666666666,0,0.25,0,0,0.5,0.33333333,0.16666667,0,0.66666667,0.33333333,7312
"Total","Dan Otero","2 Tms",4.1,18,3.666666666,0.125,0.6875,0.1875,0,0,0.181818181,0,0.5,0.25,0.25,0.1875,0.625,0.1875,7385
"Total","Dillon Gee","2 Tms",0.2,3,2,0,0.666666666,0.333333333,0,1,0,0,0.33333333,0.66666667,0,0,0.66666667,0.33333333,7396
"Total","Javy Guerra","3 Tms",2,9,1.5,0.285714285,0.428571428,0.285714285,0.5,0,0,0,0.28571429,0.42857143,0.28571429,0.28571429,0.42857143,0.28571429,7407
"Total","Austin Adams","CLE",1,5,2,0,0.666666666,0.333333333,0,0,0,0,0,1,0,0,0.33333333,0.66666667,7411
"Total","Jay Jackson","3 Tms",2.2,10,1.333333333,0,0.571428571,0.428571428,0,0.666666666,0,0,0.57142857,0.42857143,0,0,0.71428571,0.28571429,7432
"Total","Anthony Swarzak","4 Tms",5.1,17,2,0,0.666666666,0.333333333,0,0,0.166666666,0,0.66666667,0.11111111,0.22222222,0.11111111,0.44444444,0.44444444,7466
"Total","Ryan Webb","TBR",0.1,3,1,0.5,0.5,0,0,0,0,0,1,0,0,0,0,1,7474
"Total","Tommy Layne","2 Tms",2.1,6,2,0.4,0.4,0.2,0,0,0,0,0.2,0.6,0.2,0.4,0.6,0,7501
"Total","Evan Scribner","SEA",0.2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7525
"Total","Collin McHugh","3 Tms",8,34,2,0.25,0.5,0.25,0,0,0.083333333,1,0.6,0.2,0.2,0.2,0.48,0.32,7531
"Total","Lucas Harrell","TOR",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,7541
"Total","Jake McGee","5 Tms",1.2,9,2,0.142857142,0.571428571,0.285714285,0,0.5,0,0,0.42857143,0.42857143,0.14285714,0.14285714,0.42857143,0.42857143,7550
"Total","Nick Vincent","5 Tms",2.2,15,0.4,0.222222222,0.222222222,0.555555555,0.2,0,0,0,0.2,0.3,0.5,0.2,0.5,0.3,7555
"Total","Fernando Rodriguez Jr.","OAK",1,3,0,0.333333333,0,0.666666666,0.5,0,0,0,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,7558
"Total","Jordan Lyles","4 Tms",2.1,9,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,0.25,0.5,0.25,0.25,0.625,0.125,7593
"Total","Tommy Milone","2 Tms",2,5,1,0,0.5,0.5,0,0,0,0,0.25,0.75,0,0,0.5,0.5,7608
"Total","Carlos Torres","3 Tms",5.2,18,1.5,0.166666666,0.5,0.333333333,0,0,0,0,0.14285714,0.5,0.35714286,0.42857143,0.5,0.07142857,7624
"Total","Neil Ramirez","4 Tms",2,9,1.333333333,0,0.571428571,0.428571428,0,0.333333333,0,0,0,0.57142857,0.42857143,0.14285714,0.28571429,0.57142857,7677
"Total","David Holmberg","CHW",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7725
"Total","Juan Nicasio","3 Tms",3.1,19,0.8,0.181818181,0.363636363,0.454545454,0.2,0,0.25,0,0.18181818,0.45454545,0.36363636,0.54545455,0.27272727,0.18181818,7731
"Total","Wily Peralta","2 Tms",0.2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7738
"Total","Mike Fiers","HOU",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7754
"Total","Bobby LaFromboise","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7758
"Total","Shawn Kelley","4 Tms",2.2,11,0.25,0.285714285,0.142857142,0.571428571,0.25,0,1,0,0.42857143,0.28571429,0.28571429,0.28571429,0.14285714,0.57142857,7773
"Total","Richard Bleier","4 Tms",7,25,6,0.263157894,0.631578947,0.105263157,0,0.5,0.083333333,0,0.57894737,0.21052632,0.21052632,0.31578947,0.31578947,0.36842105,7803
"Total","Hunter Strickland","6 Tms",3,14,0.6,0.2,0.3,0.5,0.4,0.2,0,0,0.4,0.4,0.2,0.2,0.5,0.3,7836
"Total","Jerry Blevins","NYM",1.2,4,2,0,1,0,0,0,0,0,1,0,0,0,1,0,7841
"Total","Andrew Albers","2 Tms",0.1,2,1,0.5,0.5,0,0,0,1,0,0.5,0.5,0,0.5,0,0.5,7853
"Total","Tyson Ross","STL",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7872
"Total","Christian Friedrich","COL",2.2,13,1,0.111111111,0.444444444,0.444444444,0,0.25,0,1,0.3,0.3,0.4,0.3,0.6,0.1,7942
"Total","Cory Gearrin","4 Tms",5.1,17,4,0.09090909,0.727272727,0.181818181,0,0,0,0,0.45454545,0.27272727,0.27272727,0,0.54545455,0.45454545,7947
"Total","Anthony Bass","4 Tms",3,12,1.666666666,0.2,0.5,0.3,0,0,0.2,0,0.6,0.2,0.2,0,0.6,0.4,7982
"Total","Marcus Walden","BOS",1.1,5,2,0.25,0.5,0.25,0,0,0,0,0,0.75,0.25,0,0.5,0.5,8004
"Total","Jason Gurka","COL",0.1,4,2,0.5,0.5,0,0,0,0.5,0,0.25,0.5,0.25,0.25,0.25,0.5,8007
"Total","Will Smith","2 Tms",2.1,11,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.5,0.5,0,0,0.83333333,0.16666667,8048
"Total","Dan Jennings","4 Tms",4,19,1.25,0.181818181,0.454545454,0.363636363,0.25,0.25,0,0,0.45454545,0.45454545,0.09090909,0.27272727,0.45454545,0.27272727,8073
"Total","Bryan Shaw","3 Tms",5.2,28,4,0.25,0.6,0.15,0,0,0.25,0,0.45,0.4,0.15,0.1,0.7,0.2,8110
"Total","Yovani Gallardo","CIN",0,4,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0.5,8173
"Total","Kevin Siegrist","STL",0.1,3,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0,1,8180
"Total","Steven Wright","BOS",0.2,2,0,0,0,1,0,0,0,0,0.5,0,0.5,0.5,0.5,0,8185
"Total","Brett Anderson","LAD",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,8223
"Total","David Robertson","2 Tms",2.1,11,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,8241
"Total","J.P. Howell","2 Tms",1,3,1,0,1,0,0,0,0,0,0,1,0,0.5,0,0.5,8245
"Total","Ross Ohlendorf","2 Tms",1.1,4,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0,1,8268
"Total","Tony Sipp","2 Tms",3.1,13,1.5,0.166666666,0.5,0.333333333,0,0,0.333333333,0,0.33333333,0.33333333,0.33333333,0.16666667,0.5,0.33333333,8280
"Total","JC Ramirez","3 Tms",1.2,9,1,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0,0.44444444,0.11111111,0.44444444,0.11111111,0.44444444,0.44444444,8302
"Total","Lucas Luetge","2 Tms",1.2,9,1.5,0.285714285,0.428571428,0.285714285,0.5,0,0,0,0.28571429,0.42857143,0.28571429,0.28571429,0.42857143,0.28571429,8337
"Total","AJ Ramos","2 Tms",1.1,6,1,0,0.5,0.5,0,0,0,0,0.5,0.25,0.25,0,1,0,8350
"Total","Daniel Descalso","ARI",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8392
"Total","Steve Geltz","TBR",1.1,3,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0,0.66666667,0.33333333,8402
"Total","Deolis Guerra","4 Tms",1.2,15,0.714285714,0,0.416666666,0.583333333,0.142857142,0.285714285,0.4,0,0.5,0.41666667,0.08333333,0.25,0.25,0.5,8410
"Total","Michael Brady","OAK",0.1,3,0,0,0,1,0,0.5,0,0,0,0,1,0.5,0,0.5,8461
"Total","Buddy Boshers","MIN",3,11,2.333333333,0,0.7,0.3,0,0,0,0,0.6,0.1,0.3,0.2,0.7,0.1,8490
"Total","Danny Farquhar","2 Tms",0.2,4,0,0.333333333,0,0.666666666,0,0.5,0,0,0,0.33333333,0.66666667,0,0.66666667,0.33333333,8501
"Total","Jeff Beliveau","CLE",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8504
"Total","Rob Wooten","MIL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8532
"Total","Tyler Cloyd","MIA",0.1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8536
"Total","Justin Miller","3 Tms",1.1,6,1,0,0.5,0.5,0,0.5,0,0,0.75,0.25,0,0.25,0.5,0.25,8580
"Total","Dustin McGowan","MIA",4.2,21,1.75,0.153846153,0.538461538,0.307692307,0,0.5,0.142857142,0,0.53846154,0.23076923,0.23076923,0.30769231,0.30769231,0.38461538,8600
"Total","Tanner Roark","WSN",1.2,5,3,0.2,0.6,0.2,1,0,0,0,0.2,0.2,0.6,0.4,0.6,0,8753
"Total","Andrew Cashner","BOS",0.1,3,2,0.333333333,0.666666666,0,0,0,0.5,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,8782
"Total","Oliver Drake","2 Tms",5.2,21,2.666666666,0.214285714,0.571428571,0.214285714,0,0.333333333,0,0,0.42857143,0.42857143,0.14285714,0.14285714,0.35714286,0.5,8823
"Total","Antonio Bastardo","2 Tms",1.2,12,1,0.333333333,0.333333333,0.333333333,0,0,0.5,0,0.66666667,0,0.33333333,0.5,0.33333333,0.16666667,8844
"Total","Ryan Cook","2 Tms",0.2,5,3,0.25,0.75,0,0,0,0.333333333,0,0.25,0.25,0.5,0,0.75,0.25,8855
"Total","Arquimedes Caminero","2 Tms",1.1,4,2,0,0.666666666,0.333333333,0,1,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,8992
"Total","Cesar Valdez","BAL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9013
"Total","Adam Warren","3 Tms",4,15,3,0.111111111,0.666666666,0.222222222,0,0,0,0,0.33333333,0.33333333,0.33333333,0.22222222,0.55555556,0.22222222,9029
"Total","Jeanmar Gomez","3 Tms",5.1,19,1.6,0.071428571,0.571428571,0.357142857,0,0.2,0,0,0.64285714,0.21428571,0.14285714,0.35714286,0.5,0.14285714,9033
"Total","J.J. Hoover","2 Tms",2,9,1.5,0,0.6,0.4,0.5,0,0,0,0.4,0.4,0.2,0.2,0.4,0.4,9037
"Total","John Axford","2 Tms",1.2,8,0.666666666,0.166666666,0.333333333,0.5,0,0,0,0,0.16666667,0.5,0.33333333,0.16666667,0.66666667,0.16666667,9059
"Total","Kirby Yates","4 Tms",1.2,7,0,0.6,0,0.4,0,0.5,0,0,0.6,0.4,0,0.2,0.2,0.6,9073
"Total","Zach Putnam","CHW",3.1,10,2,0.142857142,0.571428571,0.285714285,0,0,0,0,0.42857143,0.28571429,0.28571429,0.28571429,0.42857143,0.28571429,9080
"Total","Brad Hand","6 Tms",6,27,2.25,0.235294117,0.529411764,0.235294117,0.25,0.5,0.111111111,0,0.58823529,0.23529412,0.17647059,0.11764706,0.47058824,0.41176471,9111
"Total","Gregory Infante","CHW",1.1,6,0,0.25,0,0.75,0.333333333,0,0,0,0.25,0,0.75,0.25,0.75,0,9119
"Total","Nathan Eovaldi","BOS",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132
"Total","Casey Kelly","ATL",0.1,2,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,9174
"Total","Kyle Lobstein","PIT",1,6,0.5,0.4,0.2,0.4,0,0,0,0,0.2,0.2,0.6,0,0.8,0.2,9178
"Total","Alex Wilson","DET",3.2,16,0.5,0.1,0.3,0.6,0,0.166666666,0,1,0.45454545,0.36363636,0.18181818,0,0.72727273,0.27272727,9239
"Total","Simon Castro","2 Tms",0.2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9243
"Total","Rob Scahill","MIL",1,3,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,9286
"Total","Buddy Baumann","SDP",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,9309
"Total","Patrick Corbin","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9323
"Total","Jared Hughes","4 Tms",9.1,37,1.5,0.130434782,0.52173913,0.347826086,0,0.125,0,1,0.375,0.375,0.25,0.375,0.41666667,0.20833333,9325
"Total","Brock Holt","WSN",0.1,2,0,0.5,0,0.5,1,0,0,0,1,0,0,0.5,0,0.5,9345
"Total","Brandon Morrow","2 Tms",2.2,8,1,0.142857142,0.428571428,0.428571428,0,0,0,0,0.14285714,0.42857143,0.42857143,0.14285714,0.85714286,0,9346
"Total","Josh Tomlin","2 Tms",3.2,15,4,0.5,0.4,0.1,0,0,0,0,0.6,0.4,0,0.1,0.5,0.4,9388
"Total","Zac Rosscup","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9419
"Total","Doug Fister","WSN",1.1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0.33333333,0.66666667,0,9425
"Total","Ryan Buchter","3 Tms",3,11,1,0.666666666,0.166666666,0.166666666,0,0,0,0,0.66666667,0.16666667,0.16666667,0,0.5,0.5,9456
"Total","George Kontos","SFG",4.1,20,0.666666666,0.285714285,0.285714285,0.428571428,0,0.166666666,0,1,0.4,0.53333333,0.06666667,0.26666667,0.53333333,0.2,9486
"Total","Jeremy Jeffress","3 Tms",6.2,27,3.75,0.095238095,0.714285714,0.19047619,0.5,0,0,0,0.31818182,0.36363636,0.31818182,0.31818182,0.54545455,0.13636364,9490
"Total","Bud Norris","4 Tms",2,8,0.666666666,0.285714285,0.285714285,0.428571428,0.333333333,0,0.5,0,0.14285714,0.28571429,0.57142857,0.28571429,0.14285714,0.57142857,9492
"Total","Austin Bibens-Dirkx","TEX",0.2,3,3,0,1,0,0,0,0,0,0.33333333,0.66666667,0,0,0.66666667,0.33333333,9559
"Total","Brian Moran","MIA",0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9646
"Total","Michael Blazek","MIL",1.2,9,0.2,0.25,0.125,0.625,0.2,0,0,0,0.125,0.5,0.375,0.375,0.375,0.25,9654
"Total","Vidal Nuno","2 Tms",2,9,0.666666666,0.285714285,0.285714285,0.428571428,0.333333333,0,0,0,0.28571429,0.28571429,0.42857143,0.28571429,0.42857143,0.28571429,9674
"Total","Louis Coleman","2 Tms",1,6,1,0.2,0.4,0.4,0,0,0.5,0,0.6,0.4,0,0.2,0.6,0.2,9720
"Total","Burke Badenhop","CIN",0.1,2,1,0,0.5,0.5,0,1,0,0,0.5,0,0.5,0,0.5,0.5,9736
"Total","David Hale","3 Tms",1.1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,9756
"Total","Joe Kelly","3 Tms",4,23,3.5,0.307692307,0.538461538,0.153846153,0,0,0,0,0.23076923,0.15384615,0.61538462,0.30769231,0.53846154,0.15384615,9761
"Total","Blake Smith","CHW",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9780
"Total","Garrett Richards","2 Tms",0.2,3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,9784
"Total","Rex Brothers","2 Tms",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9794
"Total","Miles Mikolas","STL",0.1,2,0,0.5,0,0.5,0,0,0,0,0,0,1,0,0.5,0.5,9803
"Total","Murphy Smith","TOR",0.2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,9812
"Total","Sergio Romo","4 Tms",5.2,20,0.714285714,0.2,0.333333333,0.466666666,0.142857142,0,0,0,0.53333333,0.33333333,0.13333333,0.26666667,0.4,0.33333333,9817
"Total","Chaz Roe","3 Tms",6,20,6,0.363636363,0.545454545,0.09090909,0,0,0,0,0.18181818,0.63636364,0.18181818,0.27272727,0.45454545,0.27272727,9866
"Total","Travis Wood","2 Tms",2.2,12,3,0.333333333,0.5,0.166666666,1,0,0,0,0.66666667,0.16666667,0.16666667,0.16666667,0.5,0.33333333,9884
"Total","Mike Broadway","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9894
"Total","Chris Rusin","2 Tms",5.1,20,5,0.076923076,0.769230769,0.153846153,0,0,0.1,1,0.4,0.33333333,0.26666667,0.46666667,0.33333333,0.2,9895
"Total","Chris Volstad","CHW",1.2,6,4,0,0.8,0.2,0,1,0,0,0.4,0.4,0.2,0,0.8,0.2,9901
"Total","Pedro Villarreal","CIN",1,4,3,0,0.75,0.25,0,0,0.333333333,0,0.75,0,0.25,0.25,0.5,0.25,9904
"Total","Bobby Parnell","2 Tms",0,2,1,0.5,0.5,0,0,0,0,0,0,1,0,0,1,0,9926
"Total","Brandon Kintzler","2 Tms",3.1,10,3,0.2,0.6,0.2,0,0,0,0,0.4,0.6,0,0.2,0.6,0.2,9939
"Total","Todd Redmond","TOR",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9943
"Total","Mike Dunn","2 Tms",2.1,11,1,0.142857142,0.428571428,0.428571428,0,0,0.333333333,0,0.14285714,0.57142857,0.28571429,0.14285714,0.42857143,0.42857143,9948
"Total","Tom Wilhelmsen","3 Tms",3.2,12,2.5,0.222222222,0.555555555,0.222222222,0,0,0,1,0.4,0.5,0.1,0.2,0.4,0.4,9975
"Total","Mike Minor","KCR",2.1,8,1.5,0,0.6,0.4,0,0,0,0,0.4,0.4,0.2,0.2,0.8,0,10021
"Total","Keyvius Sampson","CIN",1,6,3,0.2,0.6,0.2,0,0,0,0,0.4,0.2,0.4,0.2,0.4,0.4,10039
"Total","Tyler Matzek","ATL",2.2,15,3.5,0.1,0.7,0.2,0,0,0.142857142,1,0.45454545,0.36363636,0.18181818,0.18181818,0.54545455,0.27272727,10058
"Total","Brooks Raley","3 Tms",2.2,12,0.5,0.333333333,0.222222222,0.444444444,0,0.25,0,0,0.44444444,0.33333333,0.22222222,0.11111111,0.77777778,0.11111111,10061
"Total","Ian Krol","2 Tms",2,9,2,0.25,0.5,0.25,0,0,0,0,1,0,0,0.5,0.5,0,10066
"Total","Caleb Cotham","CIN",0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10075
"Total","Caleb Thielbar","MIN",3.1,15,0.4,0,0.285714285,0.714285714,0.2,0.2,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.42857143,0.42857143,10078
"Total","Kyle Gibson","MIN",0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,10123
"Total","Brad Boxberger","3 Tms",2,8,0,0.25,0,0.75,0,0.333333333,0,0,0.25,0.5,0.25,0.25,0,0.75,10133
"Total","Ryan Weber","2 Tms",0.1,3,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0,1,0,10160
"Total","Jose Ramirez","2 Tms",2.1,10,3,0.333333333,0.5,0.166666666,0,0,0,0,0.33333333,0.16666667,0.5,0.33333333,0.5,0.16666667,10171
"Total","Jacob Turner","3 Tms",1.2,7,0,0.166666666,0,0.833333333,0.2,0.2,0,0,0.16666667,0.5,0.33333333,0.16666667,0.5,0.33333333,10185
"Total","Shelby Miller","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10197
"Total","Aroldis Chapman","NYY",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10233
"Total","Bryan Morris","2 Tms",1.2,7,1,0,0.5,0.5,0,0,0,0,0.25,0.75,0,0,1,0,10234
"Total","Rafael Martin","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10258
"Total","Alexi Ogando","2 Tms",1,4,0,0.333333333,0,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,10261
"Total","Justin Marks","TBR",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10265
"Total","Tanner Scheppers","TEX",1.2,7,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,10267
"Total","Josh Smoker","NYM",3.1,14,1,0,0.5,0.5,0.333333333,0,0,0,0.5,0.16666667,0.33333333,0.16666667,0.66666667,0.16666667,10285
"Total","Ryan Tepera","3 Tms",1.1,8,0.666666666,0,0.4,0.6,0,0.666666666,0,0,0.6,0.2,0.2,0,0.2,0.8,10291
"Total","Chad Bell","DET",3.1,17,0.75,0.3,0.3,0.4,0,0,0.333333333,0,0.3,0.5,0.2,0.2,0.4,0.4,10297
"Total","Chris Heston","SFG",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10302
"Total","Jarred Cosart","SDP",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10304
"Total","Roman Mendez","TEX",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,10307
"Total","Erasmo Ramirez","4 Tms",5.1,21,1.6,0.1875,0.5,0.3125,0,0.2,0,0,0.5,0.3125,0.1875,0.125,0.5625,0.3125,10314
"Total","Michael Tonkin","2 Tms",5.2,26,1.333333333,0.263157894,0.421052631,0.315789473,0,0,0.25,0,0.36842105,0.26315789,0.36842105,0.05263158,0.63157895,0.31578947,10315
"Total","Juan Minaya","2 Tms",3.2,11,0.666666666,0,0.4,0.6,0,0,0,0,0.2,0.2,0.6,0,1,0,10341
"Total","Aaron Loup","4 Tms",10,40,0.727272727,0.136363636,0.363636363,0.5,0.09090909,0.181818181,0.125,0,0.40909091,0.27272727,0.31818182,0.13636364,0.54545455,0.31818182,10343
"Total","Robbie Erlin","SDP",0.2,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10354
"Total","Brooks Pounders","2 Tms",0.1,2,0,1,0,0,0,0,0,0,0.5,0.5,0,0,1,0,10387
"Total","Mychal Givens","3 Tms",7,25,1.75,0.153846153,0.538461538,0.307692307,0.25,0.25,0,0,0.30769231,0.46153846,0.23076923,0.15384615,0.15384615,0.69230769,10430
"Total","Taylor Jordan","WSN",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10466
"Total","Yoervis Medina","2 Tms",0.1,4,2,0.25,0.5,0.25,0,0,0.5,0,0.75,0,0.25,0,0.5,0.5,10498
"Total","Hunter Cervenka","2 Tms",1.1,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10510
"Total","Drew Hayes","CIN",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10528
"Total","Dean Kiekhefer","STL",0.1,2,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,10529
"Total","Jake Petricka","3 Tms",3.1,16,4,0.09090909,0.727272727,0.181818181,0,0.5,0,1,0.16666667,0.5,0.33333333,0.16666667,0.25,0.58333333,10534
"Total","Jimmy Nelson","MIL",0,2,0,0.5,0,0.5,0,1,0,0,0,0.5,0.5,0,0.5,0.5,10547
"Total","Daniel Webb","CHW",2,10,2,0.25,0.5,0.25,0.5,0,0,0,0.375,0.375,0.25,0.375,0.375,0.25,10558
"Total","Addison Reed","3 Tms",1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10586
